Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-31 00:00:00,1.0,6125.8,5730.6,3489.0,3489.0,4401.99
2025-03-31 00:15:00,1.0,5865.1,5584.1,3338.9,3338.9,4401.22
2025-03-31 00:30:00,2.0,5465.6,5672.0,3163.5,3163.5,3623.19
2025-03-31 00:45:00,2.0,5110.2,6014.6,3317.14,3317.14,3500.19
2025-03-31 01:00:00,3.0,5235.0,6256.1,3488.1,3488.1,3500.02
2025-03-31 01:15:00,3.0,4921.2,6643.3,3427.1,3427.1,3415.6
2025-03-31 01:30:00,4.0,5092.4,6586.3,3414.41,3414.41,3470.11
2025-03-31 01:45:00,4.0,5334.4,6960.3,3460.94,3460.94,3435.18
2025-03-31 02:00:00,5.0,5699.5,7265.6,3655.3,3655.3,3500.66
2025-03-31 02:15:00,5.0,5959.3,7385.8,3658.6,3658.6,3510.93
2025-03-31 02:30:00,6.0,5656.8,7863.0,3985.71,3985.71,3459.77
2025-03-31 02:45:00,6.0,5727.8,7803.4,4009.2,4009.2,3470.49
2025-03-31 03:00:00,7.0,5538.2,7626.8,3868.21,3868.21,3459.82
2025-03-31 03:15:00,7.0,5359.4,7823.7,3789.73,3789.73,3459.19
2025-03-31 03:30:00,8.0,5738.5,7772.8,3960.8,3960.8,3582.59
2025-03-31 03:45:00,8.0,5893.9,8055.4,4125.62,4125.62,3564.61
2025-03-31 04:00:00,9.0,5675.6,8122.7,4192.35,4192.35,3441.19
2025-03-31 04:15:00,9.0,5701.6,7811.6,4134.06,4134.06,3500.56
2025-03-31 04:30:00,10.0,5530.2,7485.1,3870.9,3870.9,3550.72
2025-03-31 04:45:00,10.0,5806.5,7623.2,4094.9,4094.9,3550.83
2025-03-31 05:00:00,11.0,5351.1,7285.3,4286.03,4286.03,3500.08
2025-03-31 05:15:00,11.0,5739.5,6919.7,4148.5,4148.5,3792.13
2025-03-31 05:30:00,12.0,6140.9,5921.0,4019.9,4019.9,4499.92
2025-03-31 05:45:00,12.0,6540.4,5888.8,4094.44,4094.44,4501.8
2025-03-31 06:00:00,13.0,5443.0,5802.4,3856.0,3856.0,4190.39
2025-03-31 06:15:00,13.0,5519.7,5251.8,3868.38,3868.38,4030.54
2025-03-31 06:30:00,14.0,5083.2,4664.6,3530.6,3530.6,4495.05
2025-03-31 06:45:00,14.0,5572.5,4315.9,3489.8,3489.8,5000.53
2025-03-31 07:00:00,15.0,5254.5,4976.7,3406.29,3406.29,4499.29
2025-03-31 07:15:00,15.0,4483.7,6291.0,3707.34,3707.34,3441.51
2025-03-31 07:30:00,16.0,5548.4,7257.3,4525.71,4525.71,3689.68
2025-03-31 07:45:00,16.0,5601.6,8673.5,4948.83,4948.83,3441.7
2025-03-31 08:00:00,17.0,4435.6,10053.9,4168.77,4168.77,2349.26
2025-03-31 08:15:00,17.0,4524.9,10832.4,4326.55,4326.55,2064.55
2025-03-31 08:30:00,18.0,5691.2,11550.8,5333.8,5333.8,2900.05
2025-03-31 08:45:00,18.0,5167.9,12214.0,4949.55,4949.55,2064.52
2025-03-31 09:00:00,19.0,6741.7,12177.7,5666.3,5666.3,3441.03
2025-03-31 09:15:00,19.0,7392.5,12524.7,6460.1,6460.1,3569.87
2025-03-31 09:30:00,20.0,6479.7,13924.7,5952.65,5952.65,2944.85
2025-03-31 09:45:00,20.0,5781.8,14894.3,5599.43,5599.43,2145.33
2025-03-31 10:00:00,21.0,5901.8,15164.7,5557.6,5557.6,2310.44
2025-03-31 10:15:00,21.0,6074.7,15578.1,5727.49,5727.49,2274.1
2025-03-31 10:30:00,22.0,6690.7,16436.7,6079.7,6079.7,2501.31
2025-03-31 10:45:00,22.0,6907.6,17167.7,6427.21,6427.21,2499.9
2025-03-31 11:00:00,23.0,7059.9,17294.1,6411.71,6411.71,2729.72
2025-03-31 11:15:00,23.0,6982.1,18123.2,6556.54,6556.54,2499.18
2025-03-31 11:30:00,24.0,7575.0,19469.9,7177.63,7177.63,2499.43
2025-03-31 11:45:00,24.0,7986.7,21069.6,7681.6,7681.6,2099.91
2025-03-31 12:00:00,25.0,8536.2,21452.4,8092.7,8092.7,2610.68
2025-03-31 12:15:00,25.0,8616.0,21346.2,8056.4,8056.4,2784.26
2025-03-31 12:30:00,26.0,8797.9,22001.3,8163.0,8126.24,2545.18
2025-03-31 12:45:00,26.0,8686.5,22246.5,8091.03,8002.41,2499.33
2025-03-31 13:00:00,27.0,8585.0,23388.4,8374.3,7860.95,2000.02
2025-03-31 13:15:00,27.0,8646.1,23756.5,8410.81,7910.55,1975.19
2025-03-31 13:30:00,28.0,8916.2,23744.0,8556.0,7956.95,1984.07
2025-03-31 13:45:00,28.0,8932.1,23352.0,8371.9,7872.5,1984.03
2025-03-31 14:00:00,29.0,8015.0,22250.4,7824.44,7259.74,2051.2
2025-03-31 14:15:00,29.0,7880.3,21628.2,7688.22,7116.88,2051.53
2025-03-31 14:30:00,30.0,7052.3,20849.8,6861.27,6709.8,2022.56
2025-03-31 14:45:00,30.0,6845.2,19130.9,6653.77,6253.14,2024.52
2025-03-31 15:00:00,31.0,8205.7,18302.7,7507.62,7239.33,2649.52
2025-03-31 15:15:00,31.0,8820.6,16827.7,7732.99,7436.47,2944.28
2025-03-31 15:30:00,32.0,8330.4,14357.2,7227.45,7227.45,3138.49
2025-03-31 15:45:00,32.0,8181.8,12979.1,6785.7,6785.7,3250.98
2025-03-31 16:00:00,33.0,8059.6,12810.6,7137.5,7137.5,3226.98
2025-03-31 16:15:00,33.0,8401.0,11472.9,6993.29,6993.29,3500.75
2025-03-31 16:30:00,34.0,7993.4,9666.1,6459.45,6459.45,3729.14
2025-03-31 16:45:00,34.0,8196.8,8459.9,6351.67,6351.67,4012.32
2025-03-31 17:00:00,35.0,7583.4,8843.6,6450.4,6450.4,3917.92
2025-03-31 17:15:00,35.0,7564.6,8396.8,6427.51,6427.51,3951.79
