Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-04 00:00:00,1.0,5011.1,6236.2,3243.91,3243.91,3500.7
2025-03-04 00:15:00,1.0,4875.1,6328.9,3239.0,3239.0,3500.31
2025-03-04 00:30:00,2.0,5048.3,6095.5,2928.02,2928.02,3530.97
2025-03-04 00:45:00,2.0,4835.5,5950.1,2885.02,2885.02,3530.12
2025-03-04 01:00:00,3.0,4602.0,5924.5,2860.1,2860.1,3500.57
2025-03-04 01:15:00,3.0,4764.0,6218.9,3018.39,3018.39,3500.59
2025-03-04 01:30:00,4.0,4978.1,6504.4,3083.7,3083.7,3573.23
2025-03-04 01:45:00,4.0,4904.1,6495.3,2958.9,2958.9,3573.06
2025-03-04 02:00:00,5.0,5114.7,7024.8,3320.7,3320.7,3573.76
2025-03-04 02:15:00,5.0,5250.9,7384.1,3501.62,3501.62,3530.27
2025-03-04 02:30:00,6.0,5252.8,7466.2,3533.8,3533.8,3500.55
2025-03-04 02:45:00,6.0,5227.9,7553.7,3545.0,3545.0,3441.52
2025-03-04 03:00:00,7.0,5219.5,7307.3,3422.62,3422.62,3530.04
2025-03-04 03:15:00,7.0,5509.5,7502.6,3666.6,3666.6,3573.9
2025-03-04 03:30:00,8.0,5119.7,7501.2,3675.01,3675.01,3441.79
2025-03-04 03:45:00,8.0,5067.8,7384.4,3672.0,3672.0,3429.17
2025-03-04 04:00:00,9.0,5638.1,7551.4,4182.3,4182.3,3441.41
2025-03-04 04:15:00,9.0,6126.1,6997.8,4240.82,4240.82,3800.47
2025-03-04 04:30:00,10.0,6188.6,7562.4,4637.1,4637.1,3573.65
2025-03-04 04:45:00,10.0,6886.5,7458.5,4943.09,4943.09,3999.82
2025-03-04 05:00:00,11.0,7704.7,6792.4,5642.6,5642.6,4577.46
2025-03-04 05:15:00,11.0,8133.4,5827.9,5346.94,5346.94,5696.53
2025-03-04 05:30:00,12.0,8173.3,6235.5,5937.02,5937.02,6000.85
2025-03-04 05:45:00,12.0,8796.1,6183.5,5944.88,5944.88,6540.53
2025-03-04 06:00:00,13.0,8229.5,7192.2,5987.69,5987.69,5510.42
2025-03-04 06:15:00,13.0,9092.6,6430.0,5593.87,5593.87,7000.86
2025-03-04 06:30:00,14.0,8954.6,6168.0,5749.65,5749.65,6838.81
2025-03-04 06:45:00,14.0,10679.8,5376.4,5376.4,5376.4,10000.0
2025-03-04 07:00:00,15.0,21228.3,5432.7,5432.7,5432.69,10000.0
2025-03-04 07:15:00,15.0,26329.9,5131.1,5131.1,5131.08,10000.0
2025-03-04 07:30:00,16.0,20908.8,5566.5,5566.49,5566.49,10000.0
2025-03-04 07:45:00,16.0,15570.4,5770.7,5770.7,5770.7,10000.0
2025-03-04 08:00:00,17.0,10219.1,6636.0,6619.4,6619.4,10000.0
2025-03-04 08:15:00,17.0,8517.9,7597.8,6483.45,6483.45,4810.94
2025-03-04 08:30:00,18.0,6629.7,7712.9,5722.51,5722.51,3499.32
2025-03-04 08:45:00,18.0,6543.7,8236.3,5519.21,5519.21,3510.97
2025-03-04 09:00:00,19.0,6089.6,6841.6,4333.3,4333.3,3993.63
2025-03-04 09:15:00,19.0,6249.6,7287.2,4448.8,4448.8,4038.47
2025-03-04 09:30:00,20.0,6066.8,7881.2,4359.6,4359.6,4012.4
2025-03-04 09:45:00,20.0,5675.3,8734.0,4631.42,4631.42,3328.46
2025-03-04 10:00:00,21.0,6211.3,11016.8,5787.52,5787.52,2600.3
2025-03-04 10:15:00,21.0,6303.6,10903.6,5406.82,5406.82,2999.73
2025-03-04 10:30:00,22.0,6582.4,11395.1,5567.65,5567.65,3000.99
2025-03-04 10:45:00,22.0,7001.8,12644.4,6221.9,6221.9,2979.31
2025-03-04 11:00:00,23.0,8387.7,11869.2,6963.03,6963.03,3450.75
2025-03-04 11:15:00,23.0,8350.2,11893.7,6880.53,6880.53,3441.65
2025-03-04 11:30:00,24.0,6543.1,12923.4,5925.81,5925.81,2700.96
2025-03-04 11:45:00,24.0,6577.0,14022.7,6249.14,6249.14,2200.97
2025-03-04 12:00:00,25.0,6947.5,13985.2,6465.8,6465.8,2423.53
2025-03-04 12:15:00,25.0,7312.3,14627.0,6738.5,6738.5,2590.95
2025-03-04 12:30:00,26.0,7818.0,15416.5,6885.5,6885.5,2790.49
2025-03-04 12:45:00,26.0,7989.2,16303.3,7108.45,7108.45,2578.64
2025-03-04 13:00:00,27.0,7120.4,17578.1,6965.3,6965.3,1829.8
2025-03-04 13:15:00,27.0,6866.5,18078.9,6811.3,6811.3,1798.15
2025-03-04 13:30:00,28.0,7289.3,18161.7,7129.96,7129.96,1829.56
2025-03-04 13:45:00,28.0,7897.5,18499.5,7653.58,7653.58,2097.97
2025-03-04 14:00:00,29.0,8677.5,17958.6,8216.54,8216.54,2499.89
2025-03-04 14:15:00,29.0,8536.6,17086.5,7581.77,7581.77,2545.8
2025-03-04 14:30:00,30.0,8096.1,16624.1,7534.52,7534.52,2621.91
