Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-15 00:00:00,1.0,5590.2,11815.7,4393.06,4393.06,2944.45
2025-03-15 00:15:00,1.0,6157.2,11535.0,4825.1,4825.1,3249.69
2025-03-15 00:30:00,2.0,6656.8,11542.6,5165.3,5165.3,3473.91
2025-03-15 00:45:00,2.0,6264.8,11564.6,4761.0,4761.0,3467.83
2025-03-15 01:00:00,3.0,5691.4,12016.7,4399.0,4399.0,2910.13
2025-03-15 01:15:00,3.0,5620.2,12354.7,4596.6,4596.6,2820.71
2025-03-15 01:30:00,4.0,5484.3,12415.4,4401.83,4401.83,2944.67
2025-03-15 01:45:00,4.0,5524.6,13249.2,4528.6,4528.6,2860.22
2025-03-15 02:00:00,5.0,5954.6,13623.6,4926.15,4926.15,2889.49
2025-03-15 02:15:00,5.0,6202.6,13584.5,5075.89,5075.89,3000.07
2025-03-15 02:30:00,6.0,5900.0,14125.7,5111.39,5111.39,2800.28
2025-03-15 02:45:00,6.0,5772.1,14020.0,5074.5,5074.5,2662.47
2025-03-15 03:00:00,7.0,5693.8,14822.3,5418.73,5418.73,2000.8
2025-03-15 03:15:00,7.0,5755.7,14579.5,5445.0,5445.0,2100.26
2025-03-15 03:30:00,8.0,6182.0,14830.1,5805.51,5805.51,2099.44
2025-03-15 03:45:00,8.0,6910.0,15155.1,5969.1,5969.1,2580.45
2025-03-15 04:00:00,9.0,6729.9,14114.3,5644.37,5644.37,2944.27
2025-03-15 04:15:00,9.0,7151.3,13784.2,5723.09,5723.09,3111.45
2025-03-15 04:30:00,10.0,6166.5,13288.6,5013.7,5013.7,3006.93
2025-03-15 04:45:00,10.0,5855.2,12939.3,4659.09,4659.09,3040.54
2025-03-15 05:00:00,11.0,5011.2,12127.3,4112.4,4112.4,3106.88
2025-03-15 05:15:00,11.0,5172.6,11146.5,4160.3,4160.3,3195.36
2025-03-15 05:30:00,12.0,4954.3,11984.1,4436.31,4436.31,2662.93
2025-03-15 05:45:00,12.0,5191.8,12308.5,4690.1,4690.1,2662.72
2025-03-15 06:00:00,13.0,5555.1,11007.9,4995.84,4995.84,3195.1
2025-03-15 06:15:00,13.0,6122.3,10671.2,5280.2,5280.2,3450.03
2025-03-15 06:30:00,14.0,4980.7,10635.8,4928.67,4928.67,2271.55
2025-03-15 06:45:00,14.0,4887.8,9920.3,4835.77,4835.77,2271.65
2025-03-15 07:00:00,15.0,4539.7,8345.0,4109.92,4109.92,3000.99
2025-03-15 07:15:00,15.0,4640.2,8824.9,4252.79,4252.79,3000.8
2025-03-15 07:30:00,16.0,4323.6,9297.1,4162.05,4162.05,2944.49
2025-03-15 07:45:00,16.0,4096.0,10412.9,4052.79,4052.79,1830.58
2025-03-15 08:00:00,17.0,4287.1,11460.5,4092.23,4092.23,2539.66
2025-03-15 08:15:00,17.0,4533.4,11910.0,4338.53,4338.53,2539.68
2025-03-15 08:30:00,18.0,4949.4,12876.8,4894.29,4894.29,1997.1
2025-03-15 08:45:00,18.0,4702.2,12906.1,4542.6,4542.6,2226.81
2025-03-15 09:00:00,19.0,5433.5,12795.1,4874.3,4874.3,2849.03
