Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-26 00:00:00,11999.3,8374.9,5607.5,5607.5,4139.13
2025-03-26 00:00:00,11999.3,8374.9,5607.5,5607.5,4139.13
2025-03-26 00:15:00,12196.0,7993.2,5518.9,5518.9,4139.32
2025-03-26 00:15:00,12196.0,7993.2,5518.9,5518.9,4139.32
2025-03-26 00:30:00,12534.7,8196.5,5863.9,5863.9,4139.69
2025-03-26 00:30:00,12534.7,8196.5,5863.9,5863.9,4139.69
2025-03-26 00:45:00,12797.9,8750.1,6147.3,6147.3,4139.67
2025-03-26 00:45:00,12797.9,8750.1,6147.3,6147.3,4139.67
2025-03-26 01:00:00,12392.3,8959.9,5836.99,5836.99,4000.01
2025-03-26 01:00:00,12392.3,8959.9,5836.99,5836.99,4000.01
2025-03-26 01:15:00,12380.8,9002.9,5840.4,5840.4,3998.19
2025-03-26 01:15:00,12380.8,9002.9,5840.4,5840.4,3998.19
2025-03-26 01:30:00,12290.9,8976.5,5801.8,5801.8,3849.72
2025-03-26 01:30:00,12290.9,8976.5,5801.8,5801.8,3849.72
2025-03-26 01:45:00,12182.9,9182.6,5805.3,5805.3,3714.72
2025-03-26 01:45:00,12182.9,9182.6,5805.3,5805.3,3714.72
2025-03-26 02:00:00,11610.3,9804.9,5839.5,5839.5,3714.34
2025-03-26 02:00:00,11610.3,9804.9,5839.5,5839.5,3714.34
2025-03-26 02:15:00,11725.5,10139.4,5965.9,5965.9,3714.31
2025-03-26 02:15:00,11725.5,10139.4,5965.9,5965.9,3714.31
2025-03-26 02:30:00,11815.4,10449.9,6067.7,6067.7,3714.26
2025-03-26 02:30:00,11815.4,10449.9,6067.7,6067.7,3714.26
2025-03-26 02:45:00,11799.5,10646.4,6093.8,6093.8,3714.06
2025-03-26 02:45:00,11799.5,10646.4,6093.8,6093.8,3714.06
2025-03-26 03:00:00,11753.9,10690.5,6073.0,6073.0,3693.17
2025-03-26 03:00:00,11753.9,10690.5,6073.0,6073.0,3693.17
2025-03-26 03:15:00,11639.5,10870.9,6133.05,6133.05,3590.41
2025-03-26 03:15:00,11639.5,10870.9,6133.05,6133.05,3590.41
2025-03-26 03:30:00,11428.9,10944.9,5987.3,5987.3,3543.58
2025-03-26 03:30:00,11428.9,10944.9,5987.3,5987.3,3543.58
2025-03-26 03:45:00,11399.4,11091.5,5964.2,5964.2,3523.1
2025-03-26 03:45:00,11399.4,11091.5,5964.2,5964.2,3523.1
2025-03-26 04:00:00,12205.7,10903.8,6260.7,6260.7,3839.33
2025-03-26 04:00:00,12205.7,10903.8,6260.7,6260.7,3839.33
2025-03-26 04:15:00,11774.5,10616.0,6014.0,6014.0,3714.31
2025-03-26 04:15:00,11774.5,10616.0,6014.0,6014.0,3714.31
2025-03-26 04:30:00,11477.3,10289.3,5716.7,5716.7,3714.3
2025-03-26 04:30:00,11477.3,10289.3,5716.7,5716.7,3714.3
2025-03-26 04:45:00,11490.3,10051.5,5541.8,5541.8,3839.84
2025-03-26 04:45:00,11490.3,10051.5,5541.8,5541.8,3839.84
2025-03-26 05:00:00,11800.9,8706.6,5797.9,5797.9,4139.11
2025-03-26 05:00:00,11800.9,8706.6,5797.9,5797.9,4139.11
2025-03-26 05:15:00,11812.6,8209.5,5795.9,5795.9,4139.82
2025-03-26 05:15:00,11812.6,8209.5,5795.9,5795.9,4139.82
2025-03-26 05:30:00,11657.7,7400.3,5571.3,5571.3,4450.32
2025-03-26 05:30:00,11657.7,7400.3,5571.3,5571.3,4450.32
2025-03-26 05:45:00,11901.7,7374.0,5703.1,5703.1,4569.05
2025-03-26 05:45:00,11901.7,7374.0,5703.1,5703.1,4569.05
2025-03-26 06:00:00,13000.2,8386.2,6940.2,6940.2,5100.38
2025-03-26 06:00:00,13000.2,8386.2,6940.2,6940.2,5100.38
2025-03-26 06:15:00,13582.4,9009.6,7568.5,7568.5,5100.15
2025-03-26 06:15:00,13582.4,9009.6,7568.5,7568.5,5100.15
2025-03-26 06:30:00,13904.8,9030.0,7699.48,7699.48,5100.6
2025-03-26 06:30:00,13904.8,9030.0,7699.48,7699.48,5100.6
2025-03-26 06:45:00,13527.5,8882.6,7529.49,7529.49,5100.49
2025-03-26 06:45:00,13527.5,8882.6,7529.49,7529.49,5100.49
2025-03-26 07:00:00,12258.6,9920.8,7146.0,7146.0,4010.39
2025-03-26 07:00:00,12258.6,9920.8,7146.0,7146.0,4010.39
2025-03-26 07:15:00,12082.6,10659.6,7079.4,7079.4,3789.75
2025-03-26 07:15:00,12082.6,10659.6,7079.4,7079.4,3789.75
2025-03-26 07:30:00,11317.8,11193.4,6547.8,6547.8,3573.35
2025-03-26 07:30:00,11317.8,11193.4,6547.8,6547.8,3573.35
2025-03-26 07:45:00,10984.9,11687.4,6467.2,6467.2,3264.75
2025-03-26 07:45:00,10984.9,11687.4,6467.2,6467.2,3264.75
2025-03-26 08:00:00,11162.4,13847.1,6541.8,6541.8,3079.77
2025-03-26 08:00:00,11162.4,13847.1,6541.8,6541.8,3079.77
2025-03-26 08:15:00,11044.9,14635.4,6407.5,6407.5,2959.57
2025-03-26 08:15:00,11044.9,14635.4,6407.5,6407.5,2959.57
2025-03-26 08:30:00,11559.6,16062.8,6777.3,6777.3,3049.29
2025-03-26 08:30:00,11559.6,16062.8,6777.3,6777.3,3049.29
2025-03-26 08:45:00,11399.1,16329.9,6817.3,6817.3,3079.33
2025-03-26 08:45:00,11399.1,16329.9,6817.3,6817.3,3079.33
2025-03-26 09:00:00,13710.1,19012.1,8852.1,8852.1,3340.44
2025-03-26 09:00:00,13710.1,19012.1,8852.1,8852.1,3340.44
2025-03-26 09:15:00,13805.0,19129.0,8927.99,8927.99,3383.28
2025-03-26 09:15:00,13805.0,19129.0,8927.99,8927.99,3383.28
2025-03-26 09:30:00,13539.1,20406.3,9129.21,9129.21,3195.26
2025-03-26 09:30:00,13539.1,20406.3,9129.21,9129.21,3195.26
2025-03-26 09:45:00,12803.9,21236.6,8472.9,8472.9,2941.66
2025-03-26 09:45:00,12803.9,21236.6,8472.9,8472.9,2941.66
2025-03-26 10:00:00,11594.0,22949.1,7174.1,7174.1,2849.43
2025-03-26 10:00:00,11594.0,22949.1,7174.1,7174.1,2849.43
2025-03-26 10:15:00,11497.4,23700.6,7085.9,7085.9,2810.99
2025-03-26 10:15:00,11497.4,23700.6,7085.9,7085.9,2810.99
2025-03-26 10:30:00,11717.9,24540.4,7268.8,7268.8,2899.11
2025-03-26 10:30:00,11717.9,24540.4,7268.8,7268.8,2899.11
2025-03-26 10:45:00,11840.6,25487.9,7502.21,7502.21,2790.72
2025-03-26 10:45:00,11840.6,25487.9,7502.21,7502.21,2790.72
2025-03-26 11:00:00,11961.7,26681.4,7567.35,7567.35,2760.97
2025-03-26 11:00:00,11961.7,26681.4,7567.35,7567.35,2760.97
2025-03-26 11:15:00,11930.8,27221.9,7890.7,7890.7,2712.97
2025-03-26 11:15:00,11930.8,27221.9,7890.7,7890.7,2712.97
2025-03-26 11:30:00,12175.5,27641.0,8151.1,8151.1,2691.04
2025-03-26 11:30:00,12175.5,27641.0,8151.1,8151.1,2691.04
