Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-04 12:00:00,13340.2,19652.5,8073.5,8073.5,3072.62
2025-03-04 12:15:00,13286.5,20199.8,8459.82,8459.82,3060.04
2025-03-04 12:15:00,13286.5,20199.8,8459.82,8459.82,3060.04
2025-03-04 12:30:00,13496.9,20777.3,8660.4,8660.4,3056.12
2025-03-04 12:30:00,13496.9,20777.3,8660.4,8660.4,3056.12
2025-03-04 12:45:00,13540.3,21677.7,8808.74,8808.74,2980.28
2025-03-04 12:45:00,13540.3,21677.7,8808.74,8808.74,2980.28
2025-03-04 13:00:00,13281.9,23176.0,8820.2,8820.2,2760.35
2025-03-04 13:00:00,13281.9,23176.0,8820.2,8820.2,2760.35
2025-03-04 13:15:00,13055.6,23901.7,9051.7,9051.7,2740.42
2025-03-04 13:15:00,13055.6,23901.7,9051.7,9051.7,2740.42
2025-03-04 13:30:00,13086.4,23753.4,9053.6,9053.6,2740.32
2025-03-04 13:30:00,13086.4,23753.4,9053.6,9053.6,2740.32
2025-03-04 13:45:00,13203.9,23322.1,8611.4,8611.4,2760.49
2025-03-04 13:45:00,13203.9,23322.1,8611.4,8611.4,2760.49
2025-03-04 14:00:00,13615.4,21708.3,8382.3,8382.3,2790.14
2025-03-04 14:00:00,13615.4,21708.3,8382.3,8382.3,2790.14
2025-03-04 14:15:00,13749.7,20991.9,8382.64,8382.64,2940.79
2025-03-04 14:15:00,13749.7,20991.9,8382.64,8382.64,2940.79
2025-03-04 14:30:00,14435.6,20812.4,8912.1,8912.1,2981.78
2025-03-04 14:30:00,14435.6,20812.4,8912.1,8912.1,2981.78
2025-03-04 14:45:00,14746.2,20602.2,9086.7,9086.7,3039.34
2025-03-04 14:45:00,14746.2,20602.2,9086.7,9086.7,3039.34
2025-03-04 15:00:00,14809.9,20798.1,9268.5,9268.5,3056.81
