Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-01 12:15:00,25.0,6087.4,14561.4,5616.36,5616.36,2349.2
2025-03-01 12:30:00,26.0,6703.5,14830.2,5840.26,5840.26,2600.79
2025-03-01 12:45:00,26.0,6843.6,15489.4,6314.96,6314.96,2590.13
2025-03-01 13:00:00,27.0,5173.0,15686.9,5149.8,5149.8,1479.26
2025-03-01 13:15:00,27.0,4811.7,16168.5,4788.5,4788.5,1220.17
2025-03-01 13:30:00,28.0,6050.7,16512.0,6027.5,6027.5,1830.52
2025-03-01 13:45:00,28.0,6403.3,16458.3,6349.6,6349.6,2065.04
2025-03-01 14:00:00,29.0,6931.0,16011.5,6855.52,6855.52,2065.58
2025-03-01 14:15:00,29.0,7533.2,16316.9,7372.36,7372.36,2268.78
2025-03-01 14:30:00,30.0,7352.5,16173.1,7261.2,7261.2,2100.92
2025-03-01 14:45:00,30.0,8481.8,15999.4,7596.3,7596.3,2716.45
2025-03-01 15:00:00,31.0,8962.7,15376.3,7794.0,7794.0,3100.78
2025-03-01 15:15:00,31.0,9411.5,14209.5,8092.26,8092.26,3285.6
2025-03-01 15:30:00,32.0,8566.5,13200.7,7581.94,7581.94,3396.25
2025-03-01 15:45:00,32.0,8517.5,12118.8,7387.3,7387.3,3470.56
2025-03-01 16:00:00,33.0,8427.1,10687.3,6715.26,6715.26,3720.62
2025-03-01 16:15:00,33.0,8621.6,9731.0,6698.65,6698.65,3879.41
2025-03-01 16:30:00,34.0,8260.2,8115.0,6151.0,6151.0,4404.44
2025-03-01 16:45:00,34.0,8575.4,6611.0,5626.6,5626.6,5005.43
2025-03-01 17:00:00,35.0,7765.0,7115.0,5901.84,5901.84,4577.11
2025-03-01 17:15:00,35.0,8498.6,7571.9,6648.31,6648.31,4577.71
2025-03-01 17:30:00,36.0,7603.5,8193.1,6077.54,6077.54,4095.1
2025-03-01 17:45:00,36.0,8114.8,7150.5,6031.3,6031.3,5200.26
2025-03-01 18:00:00,37.0,8049.8,5987.6,5252.7,5252.7,6005.72
2025-03-01 18:15:00,37.0,8772.9,4079.7,4079.7,4079.7,10000.0
2025-03-01 18:30:00,38.0,12245.6,2995.7,2995.7,2995.7,10000.0
2025-03-01 18:45:00,38.0,15543.3,2444.9,2444.9,2444.9,10000.0
2025-03-01 19:00:00,39.0,20601.2,3344.8,3344.8,3344.8,10000.0
2025-03-01 19:15:00,39.0,17435.4,3593.9,3593.89,3593.89,10000.0
2025-03-01 19:30:00,40.0,9988.1,4425.0,4425.0,4425.0,10000.0
2025-03-01 19:45:00,40.0,8821.2,5175.2,5015.51,5015.51,9999.47
2025-03-01 20:00:00,41.0,7446.5,6154.0,5429.9,5429.9,5005.13
2025-03-01 20:15:00,41.0,6833.8,6434.1,5605.2,5605.2,4601.1
2025-03-01 20:30:00,42.0,6808.7,6940.4,5771.16,5771.16,4516.8
2025-03-01 20:45:00,42.0,6743.2,7561.3,5833.72,5833.72,4499.45
2025-03-01 21:00:00,43.0,7157.1,7233.5,5781.5,5781.5,4499.93
2025-03-01 21:15:00,43.0,6697.3,7516.3,5372.0,5372.0,4329.94
2025-03-01 21:30:00,44.0,7247.2,7958.2,5755.2,5755.2,4470.0
2025-03-01 21:45:00,44.0,6981.9,8444.0,5687.28,5687.28,4250.14
2025-03-01 22:00:00,45.0,7639.6,8188.0,5622.94,5622.94,4329.16
2025-03-01 22:15:00,45.0,7563.0,8239.4,5559.34,5559.34,4219.23
2025-03-01 22:30:00,46.0,7368.8,8980.2,5772.12,5772.12,3767.69
2025-03-01 22:45:00,46.0,7187.8,9506.1,5704.91,5704.91,3620.22
2025-03-01 23:00:00,47.0,6938.4,9520.2,5277.3,5277.3,3564.07
2025-03-01 23:15:00,47.0,6313.1,9287.3,4843.74,4843.74,3423.19
2025-03-01 23:30:00,48.0,6374.8,9465.0,4845.83,4845.83,3441.48
2025-03-01 23:45:00,48.0,6664.7,9643.1,5077.3,5077.3,3470.92
