Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-27 00:00:00,1.0,8473.4,5596.6,5303.1,5303.1,9999.02
2025-03-27 00:15:00,1.0,7999.3,5118.9,4868.3,4868.3,9999.16
2025-03-27 00:30:00,2.0,6914.0,5260.6,4349.4,4349.4,5999.06
2025-03-27 00:45:00,2.0,6343.5,5627.0,4024.04,4024.04,5300.54
2025-03-27 01:00:00,3.0,6982.4,5339.0,4343.21,4343.21,5500.72
2025-03-27 01:15:00,3.0,6270.1,5433.6,3836.7,3836.7,4999.31
2025-03-27 01:30:00,4.0,6323.0,5745.9,3922.8,3922.8,4625.02
2025-03-27 01:45:00,4.0,6090.9,5989.2,3692.3,3692.3,4516.07
2025-03-27 02:00:00,5.0,6446.9,5640.2,3854.5,3854.5,4538.8
2025-03-27 02:15:00,5.0,6225.8,5364.3,3733.9,3733.9,4892.44
2025-03-27 02:30:00,6.0,5904.1,5451.8,3268.8,3268.8,4516.39
2025-03-27 02:45:00,6.0,5836.0,5495.0,3200.6,3200.6,4516.26
2025-03-27 03:00:00,7.0,5326.5,5336.6,2899.0,2899.0,4499.32
2025-03-27 03:15:00,7.0,5301.6,5511.8,2893.44,2893.44,4200.84
2025-03-27 03:30:00,8.0,5417.5,5586.8,3090.6,3090.6,4372.67
2025-03-27 03:45:00,8.0,5582.5,5762.2,3255.6,3255.6,4372.15
2025-03-27 04:00:00,9.0,5842.7,5560.3,3500.86,3500.86,4516.29
2025-03-27 04:15:00,9.0,6845.6,5792.4,4507.12,4507.12,4940.82
2025-03-27 04:30:00,10.0,6417.6,5686.5,4074.15,4074.15,4625.22
2025-03-27 04:45:00,10.0,7073.9,5922.8,4726.92,4726.92,4940.96
2025-03-27 05:00:00,11.0,6015.3,5712.2,3892.5,3892.5,4190.8
2025-03-27 05:15:00,11.0,6351.0,5071.4,4034.5,4034.5,4516.98
2025-03-27 05:30:00,12.0,7051.9,3897.1,3897.1,3897.1,10000.0
2025-03-27 05:45:00,12.0,7072.1,3683.4,3683.37,3683.37,10000.0
2025-03-27 06:00:00,13.0,6744.0,4837.7,4351.3,4351.3,6349.03
2025-03-27 06:15:00,13.0,7777.5,4060.4,4060.39,4060.39,10000.0
2025-03-27 06:30:00,14.0,6649.7,4247.3,3941.98,3941.98,6510.88
2025-03-27 06:45:00,14.0,6427.3,4599.6,4073.77,4073.77,5524.36
2025-03-27 07:00:00,15.0,5476.4,4776.2,3629.8,3629.8,5058.68
