Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-17 00:00:00,1.0,6690.6,8380.2,4511.28,4511.28,3615.19
2025-03-17 00:15:00,1.0,6633.6,7498.9,4336.1,4336.1,3700.24
2025-03-17 00:30:00,2.0,6286.8,6719.1,4062.37,4062.37,3979.32
2025-03-17 00:45:00,2.0,6223.3,6747.2,3999.04,3999.04,3979.6
2025-03-17 01:00:00,3.0,5946.5,6939.3,3761.59,3761.59,3729.07
2025-03-17 01:15:00,3.0,6075.8,6993.7,3825.69,3825.69,3951.13
2025-03-17 01:30:00,4.0,5664.3,7349.5,3816.37,3816.37,3583.25
2025-03-17 01:45:00,4.0,5757.7,7476.2,3906.13,3906.13,3583.7
2025-03-17 02:00:00,5.0,5647.4,8105.3,3836.73,3836.73,3573.74
2025-03-17 02:15:00,5.0,5639.1,8624.4,3831.68,3831.68,3573.2
2025-03-17 02:30:00,6.0,5676.3,8598.9,3870.0,3870.0,3573.03
2025-03-17 02:45:00,6.0,5699.7,8567.1,3893.58,3893.58,3573.16
2025-03-17 03:00:00,7.0,5752.0,8760.0,3946.86,3946.86,3573.35
2025-03-17 03:15:00,7.0,5887.2,8706.2,4039.2,4039.2,3582.4
2025-03-17 03:30:00,8.0,5719.6,8667.7,4092.5,4092.5,3500.52
2025-03-17 03:45:00,8.0,5847.7,8838.8,4164.14,4164.14,3441.57
2025-03-17 04:00:00,9.0,5992.3,8944.1,4462.61,4462.61,3441.85
2025-03-17 04:15:00,9.0,6296.2,8179.5,4226.1,4226.1,3626.63
2025-03-17 04:30:00,10.0,6246.6,7300.3,4145.43,4145.43,3947.8
2025-03-17 04:45:00,10.0,6224.0,7247.2,4042.24,4042.24,4012.64
2025-03-17 05:00:00,11.0,5050.4,6476.0,3615.36,3615.36,3693.33
2025-03-17 05:15:00,11.0,5072.7,5752.5,3536.3,3536.3,3750.41
2025-03-17 05:30:00,12.0,5014.9,5544.3,3293.56,3293.56,3951.59
2025-03-17 05:45:00,12.0,5352.4,6473.6,3923.9,3923.9,3720.72
2025-03-17 06:00:00,13.0,6199.7,6534.6,4829.13,4829.13,4104.67
2025-03-17 06:15:00,13.0,6382.2,6370.7,4771.44,4771.44,4499.6
2025-03-17 06:30:00,14.0,6622.8,5800.7,4725.8,4725.8,4650.17
2025-03-17 06:45:00,14.0,6616.0,5031.7,4455.8,4455.8,5090.54
2025-03-17 07:00:00,15.0,6598.3,5619.5,4853.8,4853.8,4595.24
2025-03-17 07:15:00,15.0,6363.5,5995.1,4617.3,4617.3,4577.43
2025-03-17 07:30:00,16.0,5956.0,6604.7,4366.08,4366.08,4005.13
2025-03-17 07:45:00,16.0,5365.0,8858.6,5246.27,5246.27,2539.13
2025-03-17 08:00:00,17.0,4097.4,8282.6,4075.52,4075.52,1819.85
2025-03-17 08:15:00,17.0,3784.1,8531.4,3762.22,3762.22,1819.26
2025-03-17 08:30:00,18.0,4549.4,9600.0,4524.2,4524.2,1999.35
2025-03-17 08:45:00,18.0,4941.9,10513.7,4916.7,4916.7,1999.5
2025-03-17 09:00:00,19.0,5653.8,9992.0,5054.2,5054.2,3195.63
2025-03-17 09:15:00,19.0,5984.5,10098.2,5259.1,5259.1,3415.4
2025-03-17 09:30:00,20.0,6027.9,11027.8,5265.4,5265.4,3195.52
2025-03-17 09:45:00,20.0,5701.1,11178.5,4983.9,4983.9,3138.17
2025-03-17 10:00:00,21.0,5611.9,12618.8,4962.55,4962.55,3000.17
2025-03-17 10:15:00,21.0,5888.0,12887.4,5257.06,5257.06,3000.29
2025-03-17 10:30:00,22.0,6485.7,12625.9,5673.4,5673.4,3195.61
2025-03-17 10:45:00,22.0,6539.9,12792.8,5741.6,5741.6,3195.59
2025-03-17 11:00:00,23.0,7220.6,14086.7,6290.3,6290.3,3111.83
2025-03-17 11:15:00,23.0,7318.4,14602.4,6406.1,6406.1,3111.24
2025-03-17 11:30:00,24.0,7367.4,15165.9,6780.5,6780.5,2944.91
2025-03-17 11:45:00,24.0,7056.2,15999.3,6631.5,6631.5,2610.93
2025-03-17 12:00:00,25.0,7334.0,16105.7,7143.2,7143.2,2240.47
2025-03-17 12:15:00,25.0,7588.1,16712.7,7342.7,7342.7,2310.26
2025-03-17 12:30:00,26.0,8147.2,17025.7,7496.76,7496.76,2735.38
2025-03-17 12:45:00,26.0,8576.1,17671.5,7925.41,7925.41,2735.92
2025-03-17 13:00:00,27.0,7647.5,18260.4,7561.4,7561.4,1984.21
2025-03-17 13:15:00,27.0,7129.7,18487.0,7045.5,7045.5,1830.64
2025-03-17 13:30:00,28.0,7822.8,18739.6,7714.71,7714.71,1969.94
2025-03-17 13:45:00,28.0,7958.3,18891.3,7850.12,7850.12,1969.26
2025-03-17 14:00:00,29.0,8119.4,17656.9,7849.4,7849.4,2375.13
2025-03-17 14:15:00,29.0,8865.7,17483.0,8073.96,8073.96,2789.56
2025-03-17 14:30:00,30.0,8878.5,17069.4,8256.43,8256.43,2849.71
2025-03-17 14:45:00,30.0,8526.3,16951.5,8306.3,8306.3,2260.14
2025-03-17 15:00:00,31.0,8088.0,15903.9,7952.6,7952.6,2238.37
2025-03-17 15:15:00,31.0,8150.2,14446.1,7505.67,7505.67,2979.3
2025-03-17 15:30:00,32.0,8252.1,13220.2,7397.0,7397.0,2990.63
2025-03-17 15:45:00,32.0,8640.3,12505.6,7295.93,7295.93,3111.97
2025-03-17 16:00:00,33.0,9092.2,10953.4,7199.1,7199.1,3620.25
2025-03-17 16:15:00,33.0,9026.3,9681.7,6712.0,6712.0,4001.81
2025-03-17 16:30:00,34.0,7395.5,8561.4,5979.5,5979.5,3979.88
2025-03-17 16:45:00,34.0,7432.8,8064.1,5553.58,5553.58,3999.93
2025-03-17 17:00:00,35.0,5908.3,8759.0,5227.27,5227.27,3323.5
2025-03-17 17:15:00,35.0,5413.8,8625.4,4820.3,4820.3,3112.0
2025-03-17 17:30:00,36.0,4069.6,7023.2,4031.0,4031.0,1999.82
2025-03-17 17:45:00,36.0,4254.3,6509.4,3978.33,3978.33,2790.67
2025-03-17 18:00:00,37.0,4506.4,6817.2,4342.9,4342.9,3573.25
2025-03-17 18:15:00,37.0,5184.6,4977.4,3754.06,3754.06,4750.73
2025-03-17 18:30:00,38.0,6617.3,3946.8,3815.1,3815.1,7999.62
2025-03-17 18:45:00,38.0,7600.8,3293.4,3293.4,3293.4,10000.0
2025-03-17 19:00:00,39.0,10014.8,3909.6,3909.6,3909.6,10000.0
2025-03-17 19:15:00,39.0,10835.1,3772.4,3772.39,3772.39,10000.0
2025-03-17 19:30:00,40.0,8946.7,3908.0,3908.0,3908.0,10000.0
2025-03-17 19:45:00,40.0,8232.8,4644.9,4644.9,4644.9,10000.0
2025-03-17 20:00:00,41.0,6471.3,4842.8,3907.7,3907.7,5999.37
2025-03-17 20:15:00,41.0,5995.2,5375.3,4103.6,4103.6,5350.0
2025-03-17 20:30:00,42.0,5517.2,5078.5,4259.1,4259.1,4601.23
2025-03-17 20:45:00,42.0,5469.1,5473.5,4425.2,4425.2,4499.78
2025-03-17 21:00:00,43.0,6145.7,5343.2,4405.6,4405.6,4610.35
2025-03-17 21:15:00,43.0,6363.5,5571.8,4609.2,4609.2,4577.85
