Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-19 00:00:00,1.0,4698.2,3761.6,2606.59,2606.59,4499.39
2025-03-19 00:15:00,1.0,4731.4,3300.6,2391.0,2391.0,4577.06
2025-03-19 00:30:00,2.0,4173.9,3539.4,2029.64,2029.64,4056.78
2025-03-19 00:45:00,2.0,4199.8,3735.8,2170.75,2170.75,3999.88
2025-03-19 01:00:00,3.0,3930.4,4657.0,2262.9,2262.9,3499.42
2025-03-19 01:15:00,3.0,3932.6,5017.4,2263.3,2263.3,3499.03
2025-03-19 01:30:00,4.0,4795.2,5326.4,2788.14,2788.14,3626.36
2025-03-19 01:45:00,4.0,4948.4,5523.1,2822.76,2822.76,3700.57
2025-03-19 02:00:00,5.0,4832.7,6318.9,3076.04,3076.04,3470.87
2025-03-19 02:15:00,5.0,4761.5,6336.7,2906.9,2906.9,3564.26
2025-03-19 02:30:00,6.0,4573.6,6091.5,2820.01,2820.01,3470.92
2025-03-19 02:45:00,6.0,4553.0,6135.2,2832.61,2832.61,3470.74
2025-03-19 03:00:00,7.0,4478.9,6191.5,2898.5,2898.5,3441.57
2025-03-19 03:15:00,7.0,4442.3,6238.3,2858.1,2858.1,3441.06
2025-03-19 03:30:00,8.0,4021.0,6839.2,2787.14,2787.14,2999.59
2025-03-19 03:45:00,8.0,4309.5,6794.1,2979.8,2979.8,3120.99
2025-03-19 04:00:00,9.0,5294.8,6401.1,3277.6,3277.6,3583.61
2025-03-19 04:15:00,9.0,5869.4,5989.1,3357.9,3357.9,3979.75
2025-03-19 04:30:00,10.0,5433.6,5943.9,3372.9,3372.9,3979.16
2025-03-19 04:45:00,10.0,5668.8,5654.5,3554.2,3554.2,4019.98
2025-03-19 05:00:00,11.0,6786.8,5133.5,4206.47,4206.47,4540.16
2025-03-19 05:15:00,11.0,7220.5,4572.2,4118.7,4118.7,5300.92
2025-03-19 05:30:00,12.0,6570.6,5038.6,4436.87,4436.87,4540.85
2025-03-19 05:45:00,12.0,7012.3,4970.0,4603.3,4603.3,5103.59
2025-03-19 06:00:00,13.0,5820.6,5372.8,4400.55,4400.55,4372.95
2025-03-19 06:15:00,13.0,5957.6,4225.7,3762.12,3762.12,5058.73
2025-03-19 06:30:00,14.0,5874.9,3170.7,3033.42,3033.42,6613.4
2025-03-19 06:45:00,14.0,6271.3,2585.5,2585.5,2585.5,10000.0
2025-03-19 07:00:00,15.0,4548.5,3554.3,2645.02,2645.02,5199.2
2025-03-19 07:15:00,15.0,4030.2,4182.0,2563.98,2563.98,4516.88
2025-03-19 07:30:00,16.0,3659.7,4168.0,2403.7,2403.7,4095.99
2025-03-19 07:45:00,16.0,4178.5,4509.6,2881.0,2881.0,4250.74
2025-03-19 08:00:00,17.0,4965.1,7180.2,3844.22,3844.22,3999.63
2025-03-19 08:15:00,17.0,5056.8,7203.7,4057.81,4057.81,3979.53
2025-03-19 08:30:00,18.0,5484.8,7838.7,4541.47,4541.47,3620.68
2025-03-19 08:45:00,18.0,5807.7,8734.1,5002.36,5002.36,3564.89
2025-03-19 09:00:00,19.0,5406.6,8521.7,4570.02,4570.02,3529.64
2025-03-19 09:15:00,19.0,5562.1,8924.6,4725.04,4725.04,3529.25
2025-03-19 09:30:00,20.0,5391.0,9460.7,4686.0,4686.0,3400.12
2025-03-19 09:45:00,20.0,5307.6,10226.7,4856.37,4856.37,3000.87
2025-03-19 10:00:00,21.0,6533.9,11718.3,5662.17,5662.17,2880.43
2025-03-19 10:15:00,21.0,7093.0,11824.6,5878.77,5878.77,3195.01
2025-03-19 10:30:00,22.0,7503.7,11784.9,6207.3,6207.3,3230.25
