Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-14 00:00:00,1.0,4823.1,7013.0,3249.1,3249.1,3415.54
2025-03-14 00:15:00,1.0,4725.4,6536.6,2862.9,2862.9,3573.65
2025-03-14 00:30:00,2.0,4893.7,6550.7,2758.1,2758.1,3615.8
2025-03-14 00:45:00,2.0,4759.4,6748.7,2652.9,2652.9,3615.41
2025-03-14 01:00:00,3.0,4854.4,6451.6,2785.36,2785.36,3700.12
2025-03-14 01:15:00,3.0,4848.3,6788.0,2835.01,2835.01,3627.29
2025-03-14 01:30:00,4.0,4996.4,7030.7,2796.61,2796.61,3752.21
2025-03-14 01:45:00,4.0,4668.8,7381.5,2705.46,2705.46,3610.57
2025-03-14 02:00:00,5.0,4750.5,7259.6,2702.8,2702.8,3615.09
2025-03-14 02:15:00,5.0,4714.7,7081.1,2667.6,2667.6,3615.34
2025-03-14 02:30:00,6.0,5039.4,7189.4,2806.5,2806.5,3918.97
2025-03-14 02:45:00,6.0,5045.0,7368.7,2817.35,2817.35,3800.84
2025-03-14 03:00:00,7.0,5100.6,7861.5,3012.6,3012.6,3639.93
2025-03-14 03:15:00,7.0,5003.6,7952.2,3036.9,3036.9,3639.27
2025-03-14 03:30:00,8.0,4979.5,8307.7,3083.9,3083.9,3521.42
2025-03-14 03:45:00,8.0,4999.4,8391.0,3163.0,3163.0,3500.57
2025-03-14 04:00:00,9.0,4958.3,8239.2,3350.95,3350.95,3460.24
2025-03-14 04:15:00,9.0,5177.5,8066.1,3495.3,3495.3,3470.44
2025-03-14 04:30:00,10.0,5506.3,7942.4,3598.1,3598.1,3520.69
2025-03-14 04:45:00,10.0,5628.8,7713.6,3535.7,3535.7,3639.05
2025-03-14 05:00:00,11.0,5290.2,7092.3,3508.26,3508.26,3947.38
2025-03-14 05:15:00,11.0,5765.7,6540.2,3747.16,3747.16,4219.51
2025-03-14 05:30:00,12.0,7149.5,6265.0,4948.42,4948.42,4540.45
2025-03-14 05:45:00,12.0,7681.3,6842.7,5481.02,5481.02,4540.35
2025-03-14 06:00:00,13.0,6788.8,8192.8,5371.84,5371.84,4377.63
2025-03-14 06:15:00,13.0,6927.6,8120.9,5424.8,5424.8,4499.36
2025-03-14 06:30:00,14.0,6467.8,7756.3,5161.57,5161.57,4012.84
2025-03-14 06:45:00,14.0,6619.3,7329.2,5286.5,5286.5,4058.87
2025-03-14 07:00:00,15.0,5344.2,8048.8,5085.3,5085.3,3076.08
2025-03-14 07:15:00,15.0,5450.9,9139.5,5387.4,5387.4,2019.68
2025-03-14 07:30:00,16.0,5583.6,10242.4,5566.4,5566.4,1519.3
2025-03-14 07:45:00,16.0,4452.4,12407.1,4445.36,4445.36,1000.4
2025-03-14 08:00:00,17.0,5144.3,12666.0,5127.0,5127.0,1948.27
2025-03-14 08:15:00,17.0,5771.2,13491.3,5466.15,5466.15,2000.57
2025-03-14 08:30:00,18.0,6913.7,14751.8,6174.75,6174.75,2478.67
2025-03-14 08:45:00,18.0,7754.7,16368.5,6893.49,6893.49,2547.77
2025-03-14 09:00:00,19.0,8464.7,14920.3,6977.2,6977.2,3401.09
2025-03-14 09:15:00,19.0,8768.2,14875.8,7088.6,7088.6,3486.0
2025-03-14 09:30:00,20.0,7152.7,16262.3,6866.9,6866.9,2995.67
2025-03-14 09:45:00,20.0,6364.5,17759.5,6322.8,6322.8,2165.11
2025-03-14 10:00:00,21.0,5453.7,19933.7,5404.7,5404.7,1817.39
2025-03-14 10:15:00,21.0,5498.5,20549.3,5469.3,5469.3,1489.43
2025-03-14 10:30:00,22.0,4982.3,20775.3,4955.1,4955.1,1330.43
2025-03-14 10:45:00,22.0,4549.6,21074.7,4543.2,4543.2,799.96
2025-03-14 11:00:00,23.0,5167.1,20986.6,5074.2,5074.2,1489.58
2025-03-14 11:15:00,23.0,5745.0,21512.3,5472.03,5472.03,1500.51
2025-03-14 11:30:00,24.0,5958.5,22244.5,5749.88,5749.88,1500.38
2025-03-14 11:45:00,24.0,5940.4,22413.6,5847.5,5847.5,1499.85
2025-03-14 12:00:00,25.0,6474.6,23121.1,6354.88,6354.88,1489.28
2025-03-14 12:15:00,25.0,6404.5,23261.9,6285.19,6285.19,1464.33
2025-03-14 12:30:00,26.0,6401.0,23611.1,6282.77,6282.77,1399.43
2025-03-14 12:45:00,26.0,6407.9,23859.3,6289.68,6289.68,1399.19
2025-03-14 13:00:00,27.0,6639.4,24145.9,6512.2,6512.2,1199.91
2025-03-14 13:15:00,27.0,7005.7,24314.8,6848.53,6848.53,1330.33
2025-03-14 13:30:00,28.0,7340.0,24424.4,7210.81,7210.81,1199.66
2025-03-14 13:45:00,28.0,7711.5,24537.5,7552.32,7552.32,1330.89
2025-03-14 14:00:00,29.0,8122.3,23573.2,7949.6,7949.6,1799.88
2025-03-14 14:15:00,29.0,8336.3,23058.8,8136.19,8136.19,1948.22
2025-03-14 14:30:00,30.0,7774.5,22565.4,7600.27,7600.27,1830.51
2025-03-14 14:45:00,30.0,7793.5,22512.4,7599.32,7599.32,1829.54
2025-03-14 15:00:00,31.0,7579.7,23320.3,7508.6,7508.6,1588.03
2025-03-14 15:15:00,31.0,7657.8,22403.1,7586.7,7586.7,1705.36
2025-03-14 15:30:00,32.0,7537.4,22289.1,7436.89,7436.89,1588.2
2025-03-14 15:45:00,32.0,7622.9,21701.5,7380.7,7380.7,1700.45
2025-03-14 16:00:00,33.0,7497.3,21244.0,7408.82,7408.81,1349.11
2025-03-14 16:15:00,33.0,7764.5,20054.2,7662.66,7662.66,1588.71
2025-03-14 16:30:00,34.0,8005.1,18269.0,7701.15,7701.15,2000.35
2025-03-14 16:45:00,34.0,7964.6,17125.5,6948.5,6948.5,2500.45
2025-03-14 17:00:00,35.0,7368.8,17905.5,7329.48,7329.48,1984.61
2025-03-14 17:15:00,35.0,6489.0,17409.2,6474.8,6474.8,999.78
2025-03-14 17:30:00,36.0,7466.0,17724.2,7427.0,7427.0,1817.34
2025-03-14 17:45:00,36.0,7031.8,16579.5,7003.0,7003.0,1399.7
2025-03-14 18:00:00,37.0,8651.1,17465.4,8392.35,8392.35,1948.25
2025-03-14 18:15:00,37.0,8172.8,15380.4,7049.82,7049.82,2500.76
2025-03-14 18:30:00,38.0,7236.8,12237.0,6082.7,6082.7,3467.19
2025-03-14 18:45:00,38.0,7538.0,11043.7,5996.4,5996.4,3879.56
2025-03-14 19:00:00,39.0,6164.6,11129.1,5846.8,5846.8,3667.8
2025-03-14 19:15:00,39.0,5942.8,10602.0,5536.0,5536.0,3783.52
2025-03-14 19:30:00,40.0,6138.8,10973.3,5655.5,5655.5,3573.96
2025-03-14 19:45:00,40.0,5560.7,11314.9,5376.3,5376.3,3133.24
2025-03-14 20:00:00,41.0,5259.7,11899.8,5140.8,5140.8,2693.08
2025-03-14 20:15:00,41.0,5507.6,13162.6,5389.7,5389.7,2693.01
2025-03-14 20:30:00,42.0,6022.8,12031.3,5890.9,5890.9,2944.38
2025-03-14 20:45:00,42.0,6244.0,12446.9,6112.1,6112.1,2944.14
2025-03-14 21:00:00,43.0,6737.3,12863.4,6363.68,6363.68,3195.07
2025-03-14 21:15:00,43.0,6742.8,12648.3,6338.49,6338.49,3415.26
2025-03-14 21:30:00,44.0,6858.3,13097.1,6494.7,6494.7,3441.27
2025-03-14 21:45:00,44.0,7023.9,13225.2,6612.5,6612.5,3500.77
2025-03-14 22:00:00,45.0,7901.0,13299.5,6755.7,6755.7,3583.19
2025-03-14 22:15:00,45.0,7836.8,12768.3,6661.8,6661.8,3693.76
2025-03-14 22:30:00,46.0,6986.8,12099.5,6055.1,5977.1,3693.55
2025-03-14 22:45:00,46.0,6644.4,12435.2,5719.7,5712.6,3573.03
2025-03-14 23:00:00,47.0,4957.4,11693.9,4096.2,4058.6,2838.17
2025-03-14 23:15:00,47.0,4752.1,12108.4,4386.7,4386.7,2349.99
2025-03-14 23:30:00,48.0,5260.9,12105.6,4720.3,4720.3,2600.49
2025-03-14 23:45:00,48.0,5767.0,12758.9,5167.4,5167.4,2700.93
