Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-29 11:00:00,23.0,8270.4,19526.6,7859.0,7859.0,2048.03
2025-03-29 11:15:00,23.0,8050.5,19948.5,7639.18,7639.18,2048.4
2025-03-29 11:30:00,24.0,7866.4,21577.1,7608.6,7608.6,1900.72
2025-03-29 11:45:00,24.0,7696.0,22144.8,7524.7,7524.7,1800.87
2025-03-29 12:00:00,25.0,8415.3,21900.6,8239.26,8136.16,1845.7
2025-03-29 12:15:00,25.0,8340.1,21778.4,8055.42,8029.34,1900.98
2025-03-29 12:30:00,26.0,8329.3,22618.7,8155.56,8038.48,1845.71
2025-03-29 12:45:00,26.0,7932.0,22901.9,7758.77,7667.5,1829.26
2025-03-29 13:00:00,27.0,6900.0,24193.2,6758.17,6758.77,1489.22
2025-03-29 13:15:00,27.0,6699.3,24039.7,6557.97,6558.4,1469.24
2025-03-29 13:30:00,28.0,7292.2,24617.5,7143.69,7149.37,1548.37
2025-03-29 13:45:00,28.0,7341.4,24167.3,7186.1,7198.18,1648.13
2025-03-29 14:00:00,29.0,7679.3,21974.5,7544.59,7438.05,1648.75
2025-03-29 14:15:00,29.0,7998.1,21290.8,7839.13,7613.12,1829.42
2025-03-29 14:30:00,30.0,8291.3,20421.9,8129.59,7992.8,1817.03
2025-03-29 14:45:00,30.0,8389.7,19448.2,8227.53,8000.73,1829.5
2025-03-29 15:00:00,31.0,8325.0,17511.7,8145.29,7665.24,1984.62
2025-03-29 15:15:00,31.0,9020.4,17038.3,8701.85,8114.62,2499.04
2025-03-29 15:30:00,32.0,9332.1,16350.5,8885.74,8571.35,2539.19
2025-03-29 15:45:00,32.0,9560.7,15328.6,8651.86,8564.14,3000.32
2025-03-29 16:00:00,33.0,8779.4,13912.0,7841.98,7841.98,3000.87
2025-03-29 16:15:00,33.0,9163.3,12072.7,7609.72,7609.72,3441.35
2025-03-29 16:30:00,34.0,8319.9,9786.4,6529.91,6529.91,3529.92
2025-03-29 16:45:00,34.0,8062.0,9201.6,6239.85,6239.85,3564.99
2025-03-29 17:00:00,35.0,6931.2,9989.6,6035.38,6035.38,3284.78
2025-03-29 17:15:00,35.0,6295.6,8351.6,5357.6,5357.6,3290.8
2025-03-29 17:30:00,36.0,7350.2,6772.1,5492.0,5492.0,3999.84
2025-03-29 17:45:00,36.0,7379.1,5196.0,5010.9,5010.9,4620.81
2025-03-29 18:00:00,37.0,7263.4,6262.0,5620.7,5620.7,4601.26
2025-03-29 18:15:00,37.0,7173.6,5357.3,4901.8,4901.8,5100.34
2025-03-29 18:30:00,38.0,8814.2,4006.0,4006.0,4006.0,10000.0
2025-03-29 18:45:00,38.0,10074.5,3726.0,3725.98,3725.98,10000.0
2025-03-29 19:00:00,39.0,22474.1,3999.7,3999.69,3999.69,10000.0
2025-03-29 19:15:00,39.0,23223.5,3990.6,3990.6,3990.6,10000.0
2025-03-29 19:30:00,40.0,27457.7,4785.3,4785.3,4785.3,10000.0
2025-03-29 19:45:00,40.0,26002.4,4898.3,4898.28,4898.28,10000.0
2025-03-29 20:00:00,41.0,22842.4,5927.1,5927.1,5927.1,10000.0
2025-03-29 20:15:00,41.0,22052.8,6264.1,6264.08,6264.08,10000.0
2025-03-29 20:30:00,42.0,14287.9,6684.0,6684.0,6684.0,10000.0
2025-03-29 20:45:00,42.0,13043.9,7220.4,7220.4,7220.4,10000.0
2025-03-29 21:00:00,43.0,9548.9,8178.3,6899.38,6899.38,5999.97
2025-03-29 21:15:00,43.0,9615.2,8419.5,6962.18,6962.18,5999.85
2025-03-29 21:30:00,44.0,8951.0,7912.0,7029.65,7029.65,5066.08
2025-03-29 21:45:00,44.0,8553.1,8014.9,6634.39,6634.39,5035.65
2025-03-29 22:00:00,45.0,9805.7,6742.6,6476.82,6476.82,9998.37
2025-03-29 22:15:00,45.0,9449.7,6374.3,6158.62,6158.62,9998.43
2025-03-29 22:30:00,46.0,9008.9,6790.8,6190.3,6190.3,5500.86
2025-03-29 22:45:00,46.0,8550.2,7235.6,6113.17,6113.17,4999.28
2025-03-29 23:00:00,47.0,8180.4,7273.0,5976.3,5976.3,3644.4
2025-03-29 23:15:00,47.0,7767.7,7674.0,6133.8,6133.8,3500.74
2025-03-29 23:30:00,48.0,7980.0,7016.3,5834.31,5834.31,3615.62
2025-03-29 23:45:00,48.0,8014.5,7122.2,5736.89,5736.89,3917.78
