Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-16 00:00:00,1.0,5923.9,6848.3,3866.9,3866.9,4401.37
2025-03-16 00:15:00,1.0,5972.9,6162.1,3729.95,3729.95,4500.51
2025-03-16 00:30:00,2.0,6772.7,5922.1,4096.61,4096.61,4540.57
2025-03-16 00:45:00,2.0,6736.5,6092.2,4123.6,4123.6,4540.96
2025-03-16 01:00:00,3.0,6843.6,6156.2,4279.8,4279.8,4581.08
2025-03-16 01:15:00,3.0,6585.3,5782.0,4056.54,4056.54,4800.08
2025-03-16 01:30:00,4.0,5962.6,6236.5,3578.4,3578.4,4499.87
2025-03-16 01:45:00,4.0,5914.2,6532.0,3520.58,3520.58,4499.27
2025-03-16 02:00:00,5.0,5957.0,7160.8,3713.8,3713.8,4401.76
2025-03-16 02:15:00,5.0,6146.1,7146.1,3757.9,3757.9,4481.28
2025-03-16 02:30:00,6.0,6207.8,7307.5,3649.18,3649.18,4300.94
2025-03-16 02:45:00,6.0,5998.3,7520.9,3651.0,3651.0,4219.89
2025-03-16 03:00:00,7.0,5453.7,7675.9,3398.8,3398.8,3888.86
2025-03-16 03:15:00,7.0,5254.3,7918.9,3201.15,3201.15,3888.23
2025-03-16 03:30:00,8.0,5595.3,8068.3,3283.8,3283.8,3693.06
2025-03-16 03:45:00,8.0,5719.0,8153.7,3306.6,3306.6,3696.31
2025-03-16 04:00:00,9.0,5644.8,7915.9,3310.3,3310.3,3689.91
2025-03-16 04:15:00,9.0,5801.8,7526.5,3364.4,3364.4,3917.74
2025-03-16 04:30:00,10.0,5980.0,7244.9,3297.5,3297.5,4066.22
2025-03-16 04:45:00,10.0,6174.1,7092.2,3281.7,3281.7,4102.45
2025-03-16 05:00:00,11.0,6691.6,6148.3,3344.55,3344.55,4481.9
2025-03-16 05:15:00,11.0,7586.6,6010.1,3948.26,3948.26,4540.47
2025-03-16 05:30:00,12.0,6971.2,5493.0,3938.88,3938.88,4577.75
2025-03-16 05:45:00,12.0,7074.5,5963.9,4115.29,4115.29,4526.55
2025-03-16 06:00:00,13.0,6737.8,6124.5,4412.34,4412.34,4540.9
2025-03-16 06:15:00,13.0,6990.6,5775.8,4563.05,4563.05,5000.5
2025-03-16 06:30:00,14.0,5583.3,6091.6,3512.0,3512.0,4499.4
2025-03-16 06:45:00,14.0,5798.7,5852.6,3787.39,3787.39,4499.91
2025-03-16 07:00:00,15.0,5505.2,6574.1,3634.4,3634.4,4028.58
2025-03-16 07:15:00,15.0,5085.8,7005.0,3614.19,3614.19,3700.83
2025-03-16 07:30:00,16.0,5110.1,7193.3,3561.19,3561.19,3620.73
2025-03-16 07:45:00,16.0,4882.6,8489.6,3942.1,3942.1,3056.09
2025-03-16 08:00:00,17.0,4042.9,8211.6,3183.4,3183.4,3002.4
2025-03-16 08:15:00,17.0,3867.4,8666.4,3290.7,3290.7,2990.61
