Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-09 00:00:00,11612.7,11591.1,5238.5,5238.5,3415.75
2025-03-09 00:00:00,11612.7,11591.1,5238.5,5238.5,3415.75
2025-03-09 00:15:00,12201.6,12437.8,5712.4,5712.4,3500.77
2025-03-09 00:15:00,12201.6,12437.8,5712.4,5712.4,3500.77
2025-03-09 00:30:00,12677.2,12923.8,6129.8,6129.8,3600.38
2025-03-09 00:30:00,12677.2,12923.8,6129.8,6129.8,3600.38
2025-03-09 00:45:00,13080.5,13516.9,6362.4,6362.4,3699.25
2025-03-09 00:45:00,13080.5,13516.9,6362.4,6362.4,3699.25
2025-03-09 01:00:00,12792.1,13650.1,6305.5,6305.5,3573.95
2025-03-09 01:00:00,12792.1,13650.1,6305.5,6305.5,3573.95
2025-03-09 01:15:00,12984.2,14042.5,6500.8,6500.8,3573.95
2025-03-09 01:15:00,12984.2,14042.5,6500.8,6500.8,3573.95
2025-03-09 01:30:00,12966.9,14204.4,6484.6,6484.6,3573.68
2025-03-09 01:30:00,12966.9,14204.4,6484.6,6484.6,3573.68
2025-03-09 01:45:00,12926.9,14285.3,6443.8,6443.8,3573.47
2025-03-09 01:45:00,12926.9,14285.3,6443.8,6443.8,3573.47
2025-03-09 02:00:00,12795.6,14702.2,6353.6,6353.6,3500.57
2025-03-09 02:00:00,12795.6,14702.2,6353.6,6353.6,3500.57
2025-03-09 02:15:00,12679.3,14817.8,6291.8,6291.8,3450.66
2025-03-09 02:15:00,12679.3,14817.8,6291.8,6291.8,3450.66
2025-03-09 02:30:00,12557.4,14842.4,6176.4,6176.4,3443.56
2025-03-09 02:30:00,12557.4,14842.4,6176.4,6176.4,3443.56
2025-03-09 02:45:00,12533.4,15002.7,6152.8,6152.8,3441.81
2025-03-09 02:45:00,12533.4,15002.7,6152.8,6152.8,3441.81
2025-03-09 03:00:00,12490.9,14977.5,6110.2,6110.2,3441.57
2025-03-09 03:00:00,12490.9,14977.5,6110.2,6110.2,3441.57
2025-03-09 03:15:00,12550.7,14964.8,6170.5,6170.5,3441.46
2025-03-09 03:15:00,12550.7,14964.8,6170.5,6170.5,3441.46
2025-03-09 03:30:00,12523.3,14932.3,6148.8,6148.8,3441.53
2025-03-09 03:30:00,12523.3,14932.3,6148.8,6148.8,3441.53
2025-03-09 03:45:00,12332.6,14935.4,6006.4,6006.4,3415.98
2025-03-09 03:45:00,12332.6,14935.4,6006.4,6006.4,3415.98
2025-03-09 04:00:00,12821.2,14307.3,6443.5,6443.5,3441.97
2025-03-09 04:00:00,12821.2,14307.3,6443.5,6443.5,3441.97
2025-03-09 04:15:00,13090.0,14302.1,6607.3,6607.3,3573.08
2025-03-09 04:15:00,13090.0,14302.1,6607.3,6607.3,3573.08
2025-03-09 04:30:00,12974.5,14018.4,6582.7,6582.7,3442.0
2025-03-09 04:30:00,12974.5,14018.4,6582.7,6582.7,3442.0
2025-03-09 04:45:00,12833.0,13912.5,6348.4,6348.4,3441.6
2025-03-09 04:45:00,12833.0,13912.5,6348.4,6348.4,3441.6
2025-03-09 05:00:00,13153.0,12917.1,6995.1,6995.1,3699.02
2025-03-09 05:00:00,13153.0,12917.1,6995.1,6995.1,3699.02
2025-03-09 05:15:00,13947.5,12628.3,7339.8,7339.8,4059.61
2025-03-09 05:15:00,13947.5,12628.3,7339.8,7339.8,4059.61
2025-03-09 05:30:00,14001.1,12039.6,7328.6,7328.6,4200.33
2025-03-09 05:30:00,14001.1,12039.6,7328.6,7328.6,4200.33
2025-03-09 05:45:00,14413.6,11801.6,7605.9,7605.9,4469.74
2025-03-09 05:45:00,14413.6,11801.6,7605.9,7605.9,4469.74
2025-03-09 06:00:00,14417.1,11134.5,8196.5,8196.5,4580.65
2025-03-09 06:00:00,14417.1,11134.5,8196.5,8196.5,4580.65
2025-03-09 06:15:00,14929.8,11216.7,8696.0,8696.0,4619.94
2025-03-09 06:15:00,14929.8,11216.7,8696.0,8696.0,4619.94
2025-03-09 06:30:00,16092.7,10601.4,9388.3,9388.3,5500.47
2025-03-09 06:30:00,16092.7,10601.4,9388.3,9388.3,5500.47
2025-03-09 06:45:00,16294.8,10743.3,9278.0,9278.0,5800.23
2025-03-09 06:45:00,16294.8,10743.3,9278.0,9278.0,5800.23
2025-03-09 07:00:00,16062.2,11132.7,9062.5,9062.5,5999.01
2025-03-09 07:00:00,16062.2,11132.7,9062.5,9062.5,5999.01
2025-03-09 07:15:00,16066.0,11681.0,9212.2,9212.2,5000.95
2025-03-09 07:15:00,16066.0,11681.0,9212.2,9212.2,5000.95
2025-03-09 07:30:00,15142.8,11913.1,8627.1,8627.1,4619.55
2025-03-09 07:30:00,15142.8,11913.1,8627.1,8627.1,4619.55
2025-03-09 07:45:00,14231.3,12267.4,8115.2,8115.2,4300.39
2025-03-09 07:45:00,14231.3,12267.4,8115.2,8115.2,4300.39
2025-03-09 08:00:00,13554.3,12443.3,8027.1,8027.1,3573.89
2025-03-09 08:00:00,13554.3,12443.3,8027.1,8027.1,3573.89
2025-03-09 08:15:00,13133.1,12940.7,7448.7,7448.7,3443.18
2025-03-09 08:15:00,13133.1,12940.7,7448.7,7448.7,3443.18
2025-03-09 08:30:00,13273.9,13931.8,7838.5,7838.5,3252.71
2025-03-09 08:30:00,13273.9,13931.8,7838.5,7838.5,3252.71
2025-03-09 08:45:00,12131.0,14179.7,7137.8,7137.8,3040.95
2025-03-09 08:45:00,12131.0,14179.7,7137.8,7137.8,3040.95
2025-03-09 09:00:00,13676.0,15622.5,8126.6,8126.6,3529.42
2025-03-09 09:00:00,13676.0,15622.5,8126.6,8126.6,3529.42
2025-03-09 09:15:00,13136.7,15820.2,7809.6,7809.6,3139.91
2025-03-09 09:15:00,13136.7,15820.2,7809.6,7809.6,3139.91
2025-03-09 09:30:00,12454.6,15636.3,7096.3,7096.3,3190.46
2025-03-09 09:30:00,12454.6,15636.3,7096.3,7096.3,3190.46
2025-03-09 09:45:00,11937.7,16646.6,7139.6,7139.6,2980.11
