Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-05 07:45:00,16.0,7954.6,6401.7,5402.2,5402.2,5998.37
2025-03-05 08:00:00,17.0,7368.9,5983.2,4718.67,4718.67,4750.13
2025-03-05 08:15:00,17.0,7240.8,6560.4,4747.03,4747.03,4700.4
2025-03-05 08:30:00,18.0,7196.2,6975.8,5347.8,5347.8,4460.17
2025-03-05 08:45:00,18.0,6698.1,7790.3,5313.1,5313.1,4012.17
2025-03-05 09:00:00,19.0,5834.1,8505.8,4948.9,4948.9,3573.39
2025-03-05 09:15:00,19.0,6162.9,9577.9,5316.99,5316.99,3200.07
2025-03-05 09:30:00,20.0,6362.2,9682.9,5449.18,5449.18,3415.06
2025-03-05 09:45:00,20.0,6621.3,9824.8,5635.97,5635.97,3441.44
2025-03-05 10:00:00,21.0,6280.4,11497.4,5579.64,5579.64,2880.32
2025-03-05 10:15:00,21.0,6338.3,11895.0,5663.6,5663.6,2789.92
2025-03-05 10:30:00,22.0,6697.2,11132.2,5803.8,5803.8,3111.45
2025-03-05 10:45:00,22.0,6575.1,12181.0,5902.3,5902.3,2889.82
2025-03-05 11:00:00,23.0,6326.7,12760.3,5644.5,5644.5,2598.24
2025-03-05 11:15:00,23.0,6384.2,13862.6,5790.08,5790.08,2500.91
2025-03-05 11:30:00,24.0,6809.5,14757.1,6446.0,6446.0,2120.26
2025-03-05 11:45:00,24.0,6807.0,15691.7,6443.6,6443.6,2119.48
2025-03-05 12:00:00,25.0,6427.7,17620.4,6398.4,6398.4,1707.96
2025-03-05 12:15:00,25.0,7138.0,19281.4,7077.89,7077.89,1761.61
2025-03-05 12:30:00,26.0,7049.8,20241.8,6920.5,6920.5,1657.11
2025-03-05 12:45:00,26.0,6221.5,20585.6,6093.5,6093.5,1479.28
2025-03-05 13:00:00,27.0,5591.8,21272.2,5549.61,5549.61,1000.26
2025-03-05 13:15:00,27.0,5876.1,21556.4,5833.47,5833.47,1000.48
2025-03-05 13:30:00,28.0,5801.0,21761.1,5768.19,5768.19,600.31
2025-03-05 13:45:00,28.0,6076.2,21442.2,6043.39,6043.39,600.56
2025-03-05 14:00:00,29.0,6597.0,21162.4,6144.49,6144.49,1470.54
2025-03-05 14:15:00,29.0,7556.6,21360.4,7000.5,7000.5,1500.03
2025-03-05 14:30:00,30.0,8760.4,22402.2,8454.79,8356.21,1707.73
2025-03-05 14:45:00,30.0,8647.0,21550.6,8444.74,8176.6,1761.61
2025-03-05 15:00:00,31.0,8522.1,20767.1,8454.82,8029.53,1829.01
2025-03-05 15:15:00,31.0,8119.0,19466.2,8051.7,7334.6,1829.98
2025-03-05 15:30:00,32.0,8428.9,17501.3,8182.28,7266.07,2076.21
2025-03-05 15:45:00,32.0,8617.4,16028.3,7990.21,7461.89,2599.93
2025-03-05 16:00:00,33.0,7927.2,15069.9,7730.94,7633.0,2118.99
2025-03-05 16:15:00,33.0,7946.1,13418.7,7263.6,7263.6,2706.24
2025-03-05 16:30:00,34.0,7933.7,11627.5,6445.09,6445.09,3111.01
2025-03-05 16:45:00,34.0,7781.7,10540.9,6197.64,6197.64,3111.59
2025-03-05 17:00:00,35.0,7382.4,10460.1,6512.2,6512.2,3130.2
2025-03-05 17:15:00,35.0,7709.2,10286.1,6503.4,6503.4,3178.45
2025-03-05 17:30:00,36.0,7453.9,8518.3,5615.82,5615.82,3401.38
2025-03-05 17:45:00,36.0,7717.2,7428.3,5126.98,5126.98,3917.12
2025-03-05 18:00:00,37.0,5853.0,7600.7,5001.21,5001.21,4051.28
2025-03-05 18:15:00,37.0,7150.6,6124.3,5512.5,5512.5,4968.12
2025-03-05 18:30:00,38.0,9398.5,3229.3,3229.3,3229.3,10000.0
2025-03-05 18:45:00,38.0,10446.1,3054.2,3054.2,3054.2,10000.0
2025-03-05 19:00:00,39.0,17900.0,2808.1,2808.1,2808.1,10000.0
2025-03-05 19:15:00,39.0,16816.4,2792.0,2792.0,2792.0,10000.0
2025-03-05 19:30:00,40.0,14739.5,2796.4,2796.4,2796.4,10000.0
2025-03-05 19:45:00,40.0,12182.0,3254.0,3254.0,3254.0,10000.0
2025-03-05 20:00:00,41.0,11032.8,3638.0,3638.0,3638.0,10000.0
2025-03-05 20:15:00,41.0,9308.2,4119.5,4119.5,4119.5,10000.0
2025-03-05 20:30:00,42.0,8802.2,4593.5,4590.5,4590.5,10000.0
2025-03-05 20:45:00,42.0,7585.5,5214.3,4239.8,4239.8,6599.03
2025-03-05 21:00:00,43.0,8402.0,4774.0,4774.0,4774.0,10000.0
2025-03-05 21:15:00,43.0,7961.7,4891.7,4750.7,4750.7,9499.03
2025-03-05 21:30:00,44.0,7686.8,6232.4,5177.6,5177.6,4999.5
2025-03-05 21:45:00,44.0,7456.4,6716.8,5504.3,5504.3,4563.88
2025-03-05 22:00:00,45.0,7985.0,5890.2,5087.71,5087.71,4635.53
2025-03-05 22:15:00,45.0,7841.4,6034.4,5045.86,5045.86,4577.6
2025-03-05 22:30:00,46.0,7822.0,6285.5,4789.76,4789.76,4535.52
2025-03-05 22:45:00,46.0,7503.5,6650.8,4712.2,4712.2,4400.84
2025-03-05 23:00:00,47.0,7197.6,6909.7,4340.41,4340.41,4219.73
2025-03-05 23:15:00,47.0,7120.3,7286.0,4238.63,4238.63,4093.89
2025-03-05 23:30:00,48.0,6807.6,7013.9,3858.73,3858.73,4012.21
2025-03-05 23:45:00,48.0,6410.6,7060.6,3939.21,3939.21,3615.87
