Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-07 00:00:00,13613.2,10370.8,5843.49,5843.49,4000.74
2025-03-07 00:00:00,13613.2,10370.8,5843.49,5843.49,4000.74
2025-03-07 00:15:00,14030.9,10647.9,6224.5,6224.5,4089.19
2025-03-07 00:15:00,14030.9,10647.9,6224.5,6224.5,4089.19
2025-03-07 00:30:00,14501.0,10938.1,6745.7,6745.7,4146.22
2025-03-07 00:30:00,14501.0,10938.1,6745.7,6745.7,4146.22
2025-03-07 00:45:00,14855.1,11415.5,7096.1,7096.1,4146.58
2025-03-07 00:45:00,14855.1,11415.5,7096.1,7096.1,4146.58
2025-03-07 01:00:00,14559.4,11371.8,6944.4,6944.4,4190.67
2025-03-07 01:00:00,14559.4,11371.8,6944.4,6944.4,4190.67
2025-03-07 01:15:00,14826.1,11774.2,7209.9,7209.9,4270.54
2025-03-07 01:15:00,14826.1,11774.2,7209.9,7209.9,4270.54
2025-03-07 01:30:00,14836.3,11950.2,7231.9,7231.9,4146.35
2025-03-07 01:30:00,14836.3,11950.2,7231.9,7231.9,4146.35
2025-03-07 01:45:00,14706.0,12072.7,7107.1,7107.1,4089.17
2025-03-07 01:45:00,14706.0,12072.7,7107.1,7107.1,4089.17
2025-03-07 02:00:00,13983.1,12575.3,7260.4,7260.4,3849.9
2025-03-07 02:00:00,13983.1,12575.3,7260.4,7260.4,3849.9
2025-03-07 02:15:00,13803.6,12698.2,7079.9,7079.9,3799.38
2025-03-07 02:15:00,13803.6,12698.2,7079.9,7079.9,3799.38
2025-03-07 02:30:00,13774.4,12866.7,7055.7,7055.7,3783.48
2025-03-07 02:30:00,13774.4,12866.7,7055.7,7055.7,3783.48
2025-03-07 02:45:00,13687.0,13024.8,6970.1,6970.1,3698.74
2025-03-07 02:45:00,13687.0,13024.8,6970.1,6970.1,3698.74
2025-03-07 03:00:00,13780.6,13033.5,7066.8,7066.8,3696.59
2025-03-07 03:00:00,13780.6,13033.5,7066.8,7066.8,3696.59
2025-03-07 03:15:00,13870.3,12915.7,7154.5,7154.5,3729.96
2025-03-07 03:15:00,13870.3,12915.7,7154.5,7154.5,3729.96
2025-03-07 03:30:00,13833.0,12923.2,7129.1,7129.1,3687.42
2025-03-07 03:30:00,13833.0,12923.2,7129.1,7129.1,3687.42
2025-03-07 03:45:00,13729.4,12689.8,7021.9,7021.9,3663.45
2025-03-07 03:45:00,13729.4,12689.8,7021.9,7021.9,3663.45
2025-03-07 04:00:00,14109.7,12734.2,7376.5,7376.5,3783.52
