Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-23 00:00:00,1.0,6043.9,7073.9,4375.69,4375.69,4190.06
2025-03-23 00:15:00,1.0,6702.8,6673.7,4812.96,4812.96,4516.04
2025-03-23 00:30:00,2.0,6871.8,6718.3,4948.2,4948.2,4516.04
2025-03-23 00:45:00,2.0,7135.1,7512.1,5335.5,5335.5,4499.19
2025-03-23 01:00:00,3.0,6400.9,7934.7,4632.6,4632.6,3849.81
2025-03-23 01:15:00,3.0,6302.4,8271.4,4707.0,4707.0,3573.94
2025-03-23 01:30:00,4.0,5791.2,8596.6,4463.8,4463.8,3415.41
2025-03-23 01:45:00,4.0,5639.8,8928.7,4447.0,4447.0,3195.91
2025-03-23 02:00:00,5.0,6161.1,8780.8,4829.1,4829.1,3415.71
2025-03-23 02:15:00,5.0,6377.3,8307.2,4797.17,4797.17,3610.94
2025-03-23 02:30:00,6.0,6309.7,8897.9,4734.7,4734.7,3564.62
2025-03-23 02:45:00,6.0,6757.8,8862.8,5072.8,5072.8,3783.02
2025-03-23 03:00:00,7.0,6115.4,9165.2,4614.39,4614.39,3500.85
2025-03-23 03:15:00,7.0,6065.5,9269.1,4671.6,4671.6,3473.84
2025-03-23 03:30:00,8.0,6143.0,9214.6,4650.7,4650.7,3473.57
2025-03-23 03:45:00,8.0,6321.1,9354.4,4728.8,4728.8,3473.25
2025-03-23 04:00:00,9.0,7411.6,9213.2,5431.39,5431.39,3710.54
2025-03-23 04:15:00,9.0,7612.2,9134.8,5771.69,5771.69,4012.82
2025-03-23 04:30:00,10.0,7195.9,8418.3,5446.8,5446.8,4190.64
2025-03-23 04:45:00,10.0,7293.5,8420.5,5638.7,5638.7,4219.51
2025-03-23 05:00:00,11.0,7017.0,8407.9,5466.1,5466.1,4019.8
2025-03-23 05:15:00,11.0,7264.6,8134.1,5646.2,5646.2,4199.23
2025-03-23 05:30:00,12.0,7038.1,8357.1,5654.0,5654.0,3951.03
2025-03-23 05:45:00,12.0,7345.9,9365.9,6075.44,6075.44,3720.76
2025-03-23 06:00:00,13.0,7039.7,10229.7,6477.57,6477.57,3470.59
2025-03-23 06:15:00,13.0,7299.3,9420.0,6403.72,6403.72,3729.97
2025-03-23 06:30:00,14.0,7163.9,9333.8,6312.6,6312.6,3729.05
2025-03-23 06:45:00,14.0,7410.5,8912.5,6349.2,6349.2,3951.45
2025-03-23 07:00:00,15.0,6499.8,10314.7,6119.5,6119.5,3111.67
