Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-30 00:00:00,1.0,6025.8,3749.7,3204.25,3204.25,4940.5
2025-03-30 00:15:00,1.0,6223.6,3759.8,3221.4,3221.4,5103.6
2025-03-30 00:30:00,2.0,5467.3,4412.0,3216.3,3216.3,4467.0
2025-03-30 00:45:00,2.0,5202.9,4622.3,3352.2,3352.2,3999.31
2025-03-30 01:00:00,3.0,5425.4,4880.7,3325.2,3325.2,3999.57
2025-03-30 01:15:00,3.0,5395.7,4670.0,3167.3,3167.3,4100.18
2025-03-30 01:30:00,4.0,6084.6,5093.8,3816.32,3816.32,4577.26
2025-03-30 01:45:00,4.0,6281.3,5364.4,4067.76,4067.76,4577.12
2025-03-30 02:00:00,5.0,5657.9,5715.6,2992.07,2992.07,4219.34
2025-03-30 02:15:00,5.0,5488.0,5837.3,2911.01,2911.01,4019.85
2025-03-30 02:30:00,6.0,5105.2,5684.4,2741.43,2741.43,3999.61
2025-03-30 02:45:00,6.0,4901.4,5789.3,2714.12,2714.12,3999.06
2025-03-30 03:00:00,7.0,5009.4,5612.3,2721.4,2721.4,3999.1
2025-03-30 03:15:00,7.0,5020.6,5856.0,2844.1,2844.1,3700.25
2025-03-30 03:30:00,8.0,5196.5,6233.6,3096.31,3096.31,3619.95
2025-03-30 03:45:00,8.0,5327.7,6267.2,3108.2,3108.2,3644.33
2025-03-30 04:00:00,9.0,5914.3,5952.7,3330.61,3330.61,4325.39
2025-03-30 04:15:00,9.0,6131.5,5613.2,3480.03,3480.03,4516.34
2025-03-30 04:30:00,10.0,6314.5,5862.9,3673.03,3673.03,4499.75
2025-03-30 04:45:00,10.0,6363.9,5711.2,3751.61,3751.61,4499.97
2025-03-30 05:00:00,11.0,7092.2,6862.2,4703.02,4703.02,4341.99
2025-03-30 05:15:00,11.0,7495.1,6895.9,5068.9,5068.9,4485.63
2025-03-30 05:30:00,12.0,7820.9,6821.3,5341.38,5341.38,4499.22
2025-03-30 05:45:00,12.0,7672.2,6620.5,5174.56,5174.56,4499.35
2025-03-30 06:00:00,13.0,7917.3,6022.1,5364.5,5364.5,5000.65
2025-03-30 06:15:00,13.0,8219.4,5580.5,5167.41,5167.41,5421.39
2025-03-30 06:30:00,14.0,7685.8,6805.6,5591.36,5591.36,4645.72
2025-03-30 06:45:00,14.0,7690.7,7149.6,5647.2,5647.2,4499.91
2025-03-30 07:00:00,15.0,7356.7,7092.8,5548.4,5548.4,4499.84
2025-03-30 07:15:00,15.0,7364.3,9351.1,6096.31,6096.31,3903.75
2025-03-30 07:30:00,16.0,5930.4,10855.9,5193.13,5193.13,3441.45
2025-03-30 07:45:00,16.0,5711.0,11970.1,5250.7,5250.7,3039.91
2025-03-30 08:00:00,17.0,4541.5,11194.9,4331.34,4331.34,2499.87
2025-03-30 08:15:00,17.0,4019.9,12335.4,3953.92,3953.92,1948.55
2025-03-30 08:30:00,18.0,5186.4,13681.1,5057.9,5057.9,2015.51
2025-03-30 08:45:00,18.0,5137.5,14438.9,5109.0,5109.0,1999.61
2025-03-30 09:00:00,19.0,6204.5,14783.6,5901.15,5901.15,2689.03
2025-03-30 09:15:00,19.0,6518.4,15228.9,6183.4,6183.4,2811.9
2025-03-30 09:30:00,20.0,6301.1,15627.0,6121.5,6121.5,2368.0
2025-03-30 09:45:00,20.0,6483.2,17319.9,6338.5,6338.5,2064.0
2025-03-30 10:00:00,21.0,7211.8,17444.7,6991.43,6991.43,2033.3
2025-03-30 10:15:00,21.0,7571.9,18327.2,7340.64,7340.64,2048.15
2025-03-30 10:30:00,22.0,7441.9,19604.2,7249.1,7249.1,2001.72
2025-03-30 10:45:00,22.0,7592.9,20802.2,7428.6,7428.6,1984.43
2025-03-30 11:00:00,23.0,7080.4,21304.2,6938.65,6938.65,1829.8
2025-03-30 11:15:00,23.0,6916.2,21520.6,6779.66,6779.66,1817.55
2025-03-30 11:30:00,24.0,6778.7,21953.1,6673.05,6673.05,1489.79
2025-03-30 11:45:00,24.0,6756.5,22786.0,6664.34,6664.34,1330.21
2025-03-30 12:00:00,25.0,7736.2,22976.8,7625.48,7625.48,1548.67
2025-03-30 12:15:00,25.0,8132.2,23723.6,8021.48,8021.48,1548.8
2025-03-30 12:30:00,26.0,8477.6,24556.4,8271.74,8266.3,1498.27
2025-03-30 12:45:00,26.0,7971.5,25034.7,7766.36,7778.86,1469.54
2025-03-30 13:00:00,27.0,8045.4,26106.3,7803.23,7807.96,1330.96
2025-03-30 13:15:00,27.0,8068.0,26598.0,7876.6,7880.56,1300.0
2025-03-30 13:30:00,28.0,7950.8,26266.9,7848.6,7852.36,1292.0
2025-03-30 13:45:00,28.0,8087.1,25959.4,7971.09,7885.98,1464.27
2025-03-30 14:00:00,29.0,7715.4,26121.5,7612.23,7511.09,1330.93
2025-03-30 14:15:00,29.0,8170.9,25414.6,8054.05,7854.41,1498.02
2025-03-30 14:30:00,30.0,8648.8,22763.2,8516.07,7941.18,1724.87
2025-03-30 14:45:00,30.0,9062.0,22034.1,8912.22,7888.87,1831.22
2025-03-30 15:00:00,31.0,8924.0,21803.0,8584.46,7755.07,1829.51
2025-03-30 15:15:00,31.0,8693.2,21263.8,8353.65,7211.32,1830.19
2025-03-30 15:30:00,32.0,8850.4,19997.4,8668.36,7610.4,2064.87
