Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-21 14:45:00,30.0,8395.9,15792.4,7454.6,7454.6,2820.99
2025-03-21 15:00:00,31.0,8876.6,13737.1,7708.51,7708.51,3220.4
2025-03-21 15:15:00,31.0,8977.8,12912.1,7506.2,7506.2,3473.01
2025-03-21 15:30:00,32.0,8845.4,11899.6,7363.8,7363.8,3529.67
2025-03-21 15:45:00,32.0,8754.1,10809.1,7019.4,7019.4,3668.0
2025-03-21 16:00:00,33.0,7532.2,10656.4,6256.5,6256.5,3401.31
2025-03-21 16:15:00,33.0,8121.0,10196.7,6622.3,6622.3,3573.32
2025-03-21 16:30:00,34.0,7680.5,10084.3,6352.0,6352.0,3195.93
2025-03-21 16:45:00,34.0,7631.8,9277.6,6126.7,6126.7,3473.72
2025-03-21 17:00:00,35.0,6837.4,9770.3,5788.11,5788.11,3193.57
2025-03-21 17:15:00,35.0,6765.7,8378.1,5390.84,5390.84,3501.39
2025-03-21 17:30:00,36.0,5369.8,7922.5,4670.7,4670.7,3195.91
2025-03-21 17:45:00,36.0,5633.9,7038.4,4660.9,4660.9,3615.47
2025-03-21 18:00:00,37.0,3715.0,7073.4,3690.51,3381.71,2248.66
2025-03-21 18:15:00,37.0,4589.9,5919.4,4316.12,3929.41,3111.89
2025-03-21 18:30:00,38.0,6407.0,5443.3,4940.99,4871.51,4500.77
2025-03-21 18:45:00,38.0,8073.4,5391.8,5124.29,5127.09,7000.2
2025-03-21 19:00:00,39.0,9781.7,5472.4,5472.4,5472.4,10000.0
2025-03-21 19:15:00,39.0,11485.7,5844.0,5844.0,5844.0,10000.0
2025-03-21 19:30:00,40.0,9968.8,6570.1,6570.1,6570.1,10000.0
2025-03-21 19:45:00,40.0,9154.6,7507.2,6260.9,6260.9,7000.57
2025-03-21 20:00:00,41.0,7603.1,7466.8,6339.55,6339.55,4410.61
2025-03-21 20:15:00,41.0,7157.4,7684.9,6343.01,6343.01,3999.58
2025-03-21 20:30:00,42.0,6470.1,6953.9,6035.77,6035.77,3921.39
2025-03-21 20:45:00,42.0,6204.2,7187.8,5951.8,5951.8,3351.42
2025-03-21 21:00:00,43.0,6662.6,6950.3,5997.73,5997.73,3891.74
2025-03-21 21:15:00,43.0,6645.9,7232.0,6047.5,6047.5,3615.17
2025-03-21 21:30:00,44.0,6718.8,7527.6,5972.9,5972.9,3564.16
2025-03-21 21:45:00,44.0,6566.4,7746.4,6075.35,6075.35,3426.76
2025-03-21 22:00:00,45.0,7086.9,7182.9,5728.11,5728.11,3500.66
2025-03-21 22:15:00,45.0,7326.2,6867.2,5721.4,5721.4,3615.73
2025-03-21 22:30:00,46.0,7175.8,7002.6,5671.8,5671.8,3619.5
2025-03-21 22:45:00,46.0,6961.2,6993.9,5459.7,5459.7,3619.13
2025-03-21 23:00:00,47.0,5552.7,7518.8,4844.16,4844.16,2720.62
2025-03-21 23:15:00,47.0,5545.3,7578.9,4808.72,4808.72,2800.21
2025-03-21 23:30:00,48.0,5438.5,7521.9,4723.6,4723.6,2747.83
2025-03-21 23:45:00,48.0,5412.9,7793.7,4699.4,4699.4,2747.4
