Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-03 16:45:00,34.0,6577.5,5034.4,3982.61,3982.61,4000.7
2025-03-03 17:00:00,35.0,5385.5,5865.3,4333.3,4333.3,3800.03
2025-03-03 17:15:00,35.0,5533.9,6132.6,4342.73,4342.73,3800.33
2025-03-03 17:30:00,36.0,6317.2,4597.0,3959.1,3959.1,4540.72
2025-03-03 17:45:00,36.0,6802.4,4384.0,3998.52,3998.52,5200.92
2025-03-03 18:00:00,37.0,6521.9,4104.4,4026.5,4026.5,5500.12
2025-03-03 18:15:00,37.0,8448.5,2771.4,2757.5,2757.5,10000.0
2025-03-03 18:30:00,38.0,16664.3,2188.2,2188.2,2188.2,10000.0
2025-03-03 18:45:00,38.0,23722.7,2105.9,2105.9,2105.9,10000.0
2025-03-03 19:00:00,39.0,30040.2,2669.1,2669.1,2669.1,10000.0
2025-03-03 19:15:00,39.0,26205.9,2955.5,2955.49,2955.49,10000.0
2025-03-03 19:30:00,40.0,15563.9,3219.7,3219.68,3219.68,10000.0
2025-03-03 19:45:00,40.0,11908.3,3903.1,3903.1,3903.1,10000.0
2025-03-03 20:00:00,41.0,9504.6,4034.1,4034.1,4034.1,10000.0
2025-03-03 20:15:00,41.0,8412.1,4407.6,4407.57,4407.57,10000.0
2025-03-03 20:30:00,42.0,7598.3,4426.1,4318.24,4318.24,8030.5
2025-03-03 20:45:00,42.0,6597.6,4725.5,4114.71,4114.71,6000.81
2025-03-03 21:00:00,43.0,7269.4,5717.4,5379.97,5379.97,5306.72
2025-03-03 21:15:00,43.0,6911.6,6315.0,5570.19,5570.19,4540.03
2025-03-03 21:30:00,44.0,7456.0,6995.2,6031.3,6031.3,4540.4
2025-03-03 21:45:00,44.0,7386.6,7558.9,5978.5,5978.5,4516.3
2025-03-03 22:00:00,45.0,7261.1,5972.1,4967.76,4967.76,4750.59
2025-03-03 22:15:00,45.0,7374.5,5501.5,4664.36,4664.36,5402.45
2025-03-03 22:30:00,46.0,6571.5,6035.2,4519.31,4519.31,4300.44
2025-03-03 22:45:00,46.0,6397.3,6397.5,4574.59,4574.59,4040.08
2025-03-03 23:00:00,47.0,6337.0,6857.9,4152.7,4152.7,3615.86
2025-03-03 23:15:00,47.0,6095.6,7017.4,4226.4,4226.4,3500.36
2025-03-03 23:30:00,48.0,6127.7,6096.0,3728.25,3728.25,3880.92
2025-03-03 23:45:00,48.0,5999.3,6268.9,3806.9,3806.9,3800.02
