Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-14 00:00:00,15288.7,13786.7,9468.0,9468.0,4210.04
2025-03-14 00:00:00,15288.7,13786.7,9468.0,9468.0,4210.04
2025-03-14 00:15:00,16518.4,14947.5,10287.78,10287.78,4139.27
2025-03-14 00:15:00,16518.4,14947.5,10287.78,10287.78,4139.27
2025-03-14 00:30:00,16856.8,15008.1,10641.4,10641.4,4210.16
2025-03-14 00:30:00,16856.8,15008.1,10641.4,10641.4,4210.16
2025-03-14 00:45:00,17167.2,15149.3,10813.4,10813.4,4230.17
2025-03-14 00:45:00,17167.2,15149.3,10813.4,10813.4,4230.17
2025-03-14 01:00:00,16793.6,15372.5,10712.46,10712.46,4139.48
2025-03-14 01:00:00,16793.6,15372.5,10712.46,10712.46,4139.48
2025-03-14 01:15:00,16872.6,15614.7,10814.27,10814.27,4139.33
2025-03-14 01:15:00,16872.6,15614.7,10814.27,10814.27,4139.33
2025-03-14 01:30:00,16746.9,15897.6,10808.18,10808.18,4139.26
2025-03-14 01:30:00,16746.9,15897.6,10808.18,10808.18,4139.26
2025-03-14 01:45:00,16850.8,16238.9,10967.86,10967.86,4139.48
2025-03-14 01:45:00,16850.8,16238.9,10967.86,10967.86,4139.48
2025-03-14 02:00:00,16023.5,16413.3,10645.3,10645.3,3951.99
2025-03-14 02:00:00,16023.5,16413.3,10645.3,10645.3,3951.99
2025-03-14 02:15:00,15897.6,16422.0,10444.2,10444.2,3972.99
2025-03-14 02:15:00,15897.6,16422.0,10444.2,10444.2,3972.99
2025-03-14 02:30:00,16305.2,16297.1,10469.8,10469.8,4090.06
2025-03-14 02:30:00,16305.2,16297.1,10469.8,10469.8,4090.06
2025-03-14 02:45:00,16037.8,16185.5,10357.47,10357.47,3999.57
2025-03-14 02:45:00,16037.8,16185.5,10357.47,10357.47,3999.57
2025-03-14 03:00:00,14813.2,16136.1,9614.95,9614.95,3693.45
2025-03-14 03:00:00,14813.2,16136.1,9614.95,9614.95,3693.45
2025-03-14 03:15:00,14628.9,16067.3,9558.0,9558.0,3573.97
2025-03-14 03:15:00,14628.9,16067.3,9558.0,9558.0,3573.97
2025-03-14 03:30:00,14606.3,16078.5,9539.4,9539.4,3599.91
2025-03-14 03:30:00,14606.3,16078.5,9539.4,9539.4,3599.91
2025-03-14 03:45:00,14490.2,16108.1,9422.6,9422.6,3573.69
2025-03-14 03:45:00,14490.2,16108.1,9422.6,9422.6,3573.69
2025-03-14 04:00:00,14664.6,15734.6,9496.5,9496.5,3610.68
2025-03-14 04:00:00,14664.6,15734.6,9496.5,9496.5,3610.68
2025-03-14 04:15:00,14678.4,15620.1,9477.5,9477.5,3699.13
2025-03-14 04:15:00,14678.4,15620.1,9477.5,9477.5,3699.13
2025-03-14 04:30:00,14817.9,15709.9,9592.1,9592.1,3839.49
2025-03-14 04:30:00,14817.9,15709.9,9592.1,9592.1,3839.49
2025-03-14 04:45:00,14656.9,15865.2,9508.9,9508.9,3610.41
2025-03-14 04:45:00,14656.9,15865.2,9508.9,9508.9,3610.41
2025-03-14 05:00:00,15130.4,16037.6,10163.2,10163.2,3670.9
2025-03-14 05:00:00,15130.4,16037.6,10163.2,10163.2,3670.9
2025-03-14 05:15:00,16029.9,16089.8,10573.3,10573.3,3849.42
2025-03-14 05:15:00,16029.9,16089.8,10573.3,10573.3,3849.42
2025-03-14 05:30:00,15877.6,15482.0,10345.9,10345.9,3919.6
2025-03-14 05:30:00,15877.6,15482.0,10345.9,10345.9,3919.6
2025-03-14 05:45:00,15641.7,15542.4,10315.6,10315.6,3917.96
2025-03-14 05:45:00,15641.7,15542.4,10315.6,10315.6,3917.96
2025-03-14 06:00:00,15543.5,16482.6,11134.5,11134.5,4200.54
2025-03-14 06:00:00,15543.5,16482.6,11134.5,11134.5,4200.54
2025-03-14 06:15:00,15912.9,16556.2,11429.89,11429.89,4300.97
2025-03-14 06:15:00,15912.9,16556.2,11429.89,11429.89,4300.97
2025-03-14 06:30:00,16973.9,16527.6,12212.5,12212.5,4577.16
2025-03-14 06:30:00,16973.9,16527.6,12212.5,12212.5,4577.16
2025-03-14 06:45:00,17229.0,16727.4,12470.7,12470.7,4577.76
2025-03-14 06:45:00,17229.0,16727.4,12470.7,12470.7,4577.76
2025-03-14 07:00:00,16820.2,17425.0,12177.9,12177.9,4499.11
2025-03-14 07:00:00,16820.2,17425.0,12177.9,12177.9,4499.11
2025-03-14 07:15:00,16015.0,18392.3,11761.4,11761.4,3709.74
2025-03-14 07:15:00,16015.0,18392.3,11761.4,11761.4,3709.74
2025-03-14 07:30:00,14340.2,19227.0,10171.22,10171.22,3309.22
2025-03-14 07:30:00,14340.2,19227.0,10171.22,10171.22,3309.22
2025-03-14 07:45:00,12604.5,20344.7,9255.3,9255.3,2700.43
2025-03-14 07:45:00,12604.5,20344.7,9255.3,9255.3,2700.43
2025-03-14 08:00:00,11173.9,20577.2,9091.2,9091.2,2505.66
2025-03-14 08:00:00,11173.9,20577.2,9091.2,9091.2,2505.66
2025-03-14 08:15:00,10526.1,21055.7,8627.6,8627.6,1999.99
2025-03-14 08:15:00,10526.1,21055.7,8627.6,8627.6,1999.99
2025-03-14 08:30:00,11225.8,21542.3,9242.35,9242.35,2028.98
2025-03-14 08:30:00,11225.8,21542.3,9242.35,9242.35,2028.98
2025-03-14 08:45:00,10375.0,22462.4,8592.8,8592.8,1999.16
2025-03-14 08:45:00,10375.0,22462.4,8592.8,8592.8,1999.16
2025-03-14 09:00:00,12519.7,22841.7,9732.1,9732.1,2560.07
2025-03-14 09:00:00,12519.7,22841.7,9732.1,9732.1,2560.07
2025-03-14 09:15:00,12404.6,23244.6,9861.1,9861.1,2505.66
2025-03-14 09:15:00,12404.6,23244.6,9861.1,9861.1,2505.66
2025-03-14 09:30:00,12278.8,23669.3,10270.3,10270.3,2240.54
2025-03-14 09:30:00,12278.8,23669.3,10270.3,10270.3,2240.54
2025-03-14 09:45:00,11771.6,25191.9,9835.57,9835.57,1999.88
2025-03-14 09:45:00,11771.6,25191.9,9835.57,9835.57,1999.88
2025-03-14 10:00:00,10685.8,26572.1,8748.89,8748.89,1999.07
2025-03-14 10:00:00,10685.8,26572.1,8748.89,8748.89,1999.07
2025-03-14 10:15:00,10037.7,27218.2,8128.2,8128.2,1831.48
2025-03-14 10:15:00,10037.7,27218.2,8128.2,8128.2,1831.48
2025-03-14 10:30:00,9911.9,27961.6,8001.8,8001.8,1822.63
2025-03-14 10:30:00,9911.9,27961.6,8001.8,8001.8,1822.63
2025-03-14 10:45:00,9697.4,28210.2,7793.9,7793.9,1799.22
2025-03-14 10:45:00,9697.4,28210.2,7793.9,7793.9,1799.22
2025-03-14 11:00:00,9597.6,29688.1,7680.0,7680.0,1724.8
2025-03-14 11:00:00,9597.6,29688.1,7680.0,7680.0,1724.8
2025-03-14 11:15:00,9621.1,30095.4,7678.5,7678.5,1724.83
2025-03-14 11:15:00,9621.1,30095.4,7678.5,7678.5,1724.83
2025-03-14 11:30:00,9547.8,30384.6,7580.2,7580.2,1724.92
2025-03-14 11:30:00,9547.8,30384.6,7580.2,7580.2,1724.92
2025-03-14 11:45:00,9586.8,30809.6,7594.2,7594.2,1778.18
2025-03-14 11:45:00,9586.8,30809.6,7594.2,7594.2,1778.18
2025-03-14 12:00:00,9030.2,31079.4,7312.6,7312.6,1724.35
2025-03-14 12:00:00,9030.2,31079.4,7312.6,7312.6,1724.35
2025-03-14 12:15:00,9174.0,30989.8,7331.4,7331.4,1724.61
2025-03-14 12:15:00,9174.0,30989.8,7331.4,7331.4,1724.61
2025-03-14 12:30:00,9312.5,31308.5,7395.9,7395.9,1724.94
2025-03-14 12:30:00,9312.5,31308.5,7395.9,7395.9,1724.94
2025-03-14 12:45:00,9317.9,31632.1,7376.3,7376.3,1724.45
2025-03-14 12:45:00,9317.9,31632.1,7376.3,7376.3,1724.45
2025-03-14 13:00:00,8966.4,32459.7,7223.8,7223.8,1724.18
2025-03-14 13:00:00,8966.4,32459.7,7223.8,7223.8,1724.18
2025-03-14 13:15:00,8979.6,32778.2,7237.0,7237.0,1724.17
2025-03-14 13:15:00,8979.6,32778.2,7237.0,7237.0,1724.17
2025-03-14 13:30:00,8982.5,32377.8,7139.9,7139.9,1724.18
2025-03-14 13:30:00,8982.5,32377.8,7139.9,7139.9,1724.18
2025-03-14 13:45:00,8977.9,32489.3,7160.3,7160.3,1724.07
2025-03-14 13:45:00,8977.9,32489.3,7160.3,7160.3,1724.07
2025-03-14 14:00:00,9191.0,32455.6,7348.4,7348.4,1724.35
2025-03-14 14:00:00,9191.0,32455.6,7348.4,7348.4,1724.35
2025-03-14 14:15:00,9290.9,32248.5,7473.3,7473.3,1724.46
2025-03-14 14:15:00,9290.9,32248.5,7473.3,7473.3,1724.46
2025-03-14 14:30:00,9352.6,32064.3,7561.0,7561.0,1724.34
2025-03-14 14:30:00,9352.6,32064.3,7561.0,7561.0,1724.34
2025-03-14 14:45:00,9619.4,32172.6,7852.8,7852.8,1724.79
2025-03-14 14:45:00,9619.4,32172.6,7852.8,7852.8,1724.79
2025-03-14 15:00:00,10890.7,30261.3,8956.9,8956.9,1989.7
2025-03-14 15:00:00,10890.7,30261.3,8956.9,8956.9,1989.7
2025-03-14 15:15:00,11155.8,29922.1,9247.0,9247.0,1991.95
2025-03-14 15:15:00,11155.8,29922.1,9247.0,9247.0,1991.95
