Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-27 00:00:00,12880.4,6815.8,6026.19,6026.19,4600.88
2025-03-27 00:00:00,12880.4,6815.8,6026.19,6026.19,4600.88
2025-03-27 00:15:00,13132.3,6905.0,6102.79,6102.79,4600.65
2025-03-27 00:15:00,13132.3,6905.0,6102.79,6102.79,4600.65
2025-03-27 00:30:00,13381.8,7060.5,6232.5,6232.5,5000.08
2025-03-27 00:30:00,13381.8,7060.5,6232.5,6232.5,5000.08
2025-03-27 00:45:00,13488.2,7498.9,6488.49,6488.49,4600.59
2025-03-27 00:45:00,13488.2,7498.9,6488.49,6488.49,4600.59
2025-03-27 01:00:00,13398.8,7667.9,6509.9,6509.9,4600.17
2025-03-27 01:00:00,13398.8,7667.9,6509.9,6509.9,4600.17
2025-03-27 01:15:00,13460.5,7898.9,6563.6,6563.6,4500.94
2025-03-27 01:15:00,13460.5,7898.9,6563.6,6563.6,4500.94
2025-03-27 01:30:00,13166.9,8321.1,6534.6,6534.6,4349.65
2025-03-27 01:30:00,13166.9,8321.1,6534.6,6534.6,4349.65
2025-03-27 01:45:00,13021.1,8509.9,6368.9,6368.9,4219.47
2025-03-27 01:45:00,13021.1,8509.9,6368.9,6368.9,4219.47
2025-03-27 02:00:00,12127.2,8992.0,6021.5,6021.5,4139.91
2025-03-27 02:00:00,12127.2,8992.0,6021.5,6021.5,4139.91
2025-03-27 02:15:00,11991.0,9186.0,5888.8,5888.8,4139.64
2025-03-27 02:15:00,11991.0,9186.0,5888.8,5888.8,4139.64
2025-03-27 02:30:00,11737.3,10107.9,5935.1,5935.1,3719.8
2025-03-27 02:30:00,11737.3,10107.9,5935.1,5935.1,3719.8
2025-03-27 02:45:00,11685.9,10118.8,5886.4,5886.4,3719.69
2025-03-27 02:45:00,11685.9,10118.8,5886.4,5886.4,3719.69
2025-03-27 03:00:00,11631.5,10351.9,5971.9,5971.9,3714.45
2025-03-27 03:00:00,11631.5,10351.9,5971.9,5971.9,3714.45
2025-03-27 03:15:00,11551.4,10414.1,6034.0,6034.0,3714.01
2025-03-27 03:15:00,11551.4,10414.1,6034.0,6034.0,3714.01
2025-03-27 03:30:00,11671.9,10485.5,6101.0,6101.0,3714.07
2025-03-27 03:30:00,11671.9,10485.5,6101.0,6101.0,3714.07
2025-03-27 03:45:00,11716.7,10561.7,6166.9,6166.9,3714.17
2025-03-27 03:45:00,11716.7,10561.7,6166.9,6166.9,3714.17
2025-03-27 04:00:00,11951.2,10373.2,6334.0,6334.0,3714.38
2025-03-27 04:00:00,11951.2,10373.2,6334.0,6334.0,3714.38
2025-03-27 04:15:00,11573.3,9913.3,5937.8,5937.8,3710.03
2025-03-27 04:15:00,11573.3,9913.3,5937.8,5937.8,3710.03
2025-03-27 04:30:00,11612.5,9736.2,5748.0,5748.0,3714.94
2025-03-27 04:30:00,11612.5,9736.2,5748.0,5748.0,3714.94
2025-03-27 04:45:00,11221.8,9591.6,5511.2,5511.2,3714.24
2025-03-27 04:45:00,11221.8,9591.6,5511.2,5511.2,3714.24
2025-03-27 05:00:00,10881.3,7936.2,4928.8,4928.8,3998.32
2025-03-27 05:00:00,10881.3,7936.2,4928.8,4928.8,3998.32
2025-03-27 05:15:00,10780.1,7508.8,4753.2,4753.2,4109.35
2025-03-27 05:15:00,10780.1,7508.8,4753.2,4753.2,4109.35
2025-03-27 05:30:00,11343.6,6852.6,5267.3,5267.3,4349.39
2025-03-27 05:30:00,11343.6,6852.6,5267.3,5267.3,4349.39
2025-03-27 05:45:00,11384.3,6505.3,5109.9,5109.9,4750.07
2025-03-27 05:45:00,11384.3,6505.3,5109.9,5109.9,4750.07
2025-03-27 06:00:00,12300.5,7386.8,6188.2,6188.2,5499.79
2025-03-27 06:00:00,12300.5,7386.8,6188.2,6188.2,5499.79
2025-03-27 06:15:00,12875.6,7828.0,6712.3,6712.3,5499.81
2025-03-27 06:15:00,12875.6,7828.0,6712.3,6712.3,5499.81
2025-03-27 06:30:00,13072.5,8465.7,7082.57,7082.57,5000.08
2025-03-27 06:30:00,13072.5,8465.7,7082.57,7082.57,5000.08
2025-03-27 06:45:00,12997.4,8456.3,6996.8,6996.8,4999.02
2025-03-27 06:45:00,12997.4,8456.3,6996.8,6996.8,4999.02
2025-03-27 07:00:00,12424.4,9101.5,7152.5,7152.5,4150.27
2025-03-27 07:00:00,12424.4,9101.5,7152.5,7152.5,4150.27
2025-03-27 07:15:00,12991.6,10323.5,7705.3,7705.3,4099.36
2025-03-27 07:15:00,12991.6,10323.5,7705.3,7705.3,4099.36
2025-03-27 07:30:00,12581.6,11307.4,7676.6,7676.6,3799.74
2025-03-27 07:30:00,12581.6,11307.4,7676.6,7676.6,3799.74
2025-03-27 07:45:00,12508.6,12071.7,7597.7,7597.7,3768.88
2025-03-27 07:45:00,12508.6,12071.7,7597.7,7597.7,3768.88
2025-03-27 08:00:00,11976.7,14642.5,7214.8,7214.8,3383.12
2025-03-27 08:00:00,11976.7,14642.5,7214.8,7214.8,3383.12
2025-03-27 08:15:00,11700.0,15229.4,6918.0,6918.0,3138.42
2025-03-27 08:15:00,11700.0,15229.4,6918.0,6918.0,3138.42
2025-03-27 08:30:00,12456.8,16538.1,7665.7,7665.7,3334.16
2025-03-27 08:30:00,12456.8,16538.1,7665.7,7665.7,3334.16
2025-03-27 08:45:00,12090.0,17038.5,7404.9,7404.9,3334.52
2025-03-27 08:45:00,12090.0,17038.5,7404.9,7404.9,3334.52
2025-03-27 09:00:00,13605.9,18735.0,8904.1,8904.1,3209.17
2025-03-27 09:00:00,13605.9,18735.0,8904.1,8904.1,3209.17
2025-03-27 09:15:00,13365.8,18403.8,8816.4,8816.4,3325.13
2025-03-27 09:15:00,13365.8,18403.8,8816.4,8816.4,3325.13
2025-03-27 09:30:00,12960.6,20040.3,8499.8,8499.8,2941.5
2025-03-27 09:30:00,12960.6,20040.3,8499.8,8499.8,2941.5
2025-03-27 09:45:00,12526.3,20894.9,8065.5,8065.5,2914.23
2025-03-27 09:45:00,12526.3,20894.9,8065.5,8065.5,2914.23
2025-03-27 10:00:00,11821.7,22559.1,7809.8,7809.8,2743.07
2025-03-27 10:00:00,11821.7,22559.1,7809.8,7809.8,2743.07
2025-03-27 10:15:00,11839.9,23379.6,7827.4,7827.4,2746.47
2025-03-27 10:15:00,11839.9,23379.6,7827.4,7827.4,2746.47
2025-03-27 10:30:00,11847.2,24339.2,7960.5,7960.5,2660.38
2025-03-27 10:30:00,11847.2,24339.2,7960.5,7960.5,2660.38
2025-03-27 10:45:00,11906.2,25410.8,8756.7,8756.7,2570.93
2025-03-27 10:45:00,11906.2,25410.8,8756.7,8756.7,2570.93
2025-03-27 11:00:00,11809.5,26274.4,9188.7,9188.7,2560.71
2025-03-27 11:00:00,11809.5,26274.4,9188.7,9188.7,2560.71
2025-03-27 11:15:00,11794.6,26752.4,9566.0,9566.0,2540.29
2025-03-27 11:15:00,11794.6,26752.4,9566.0,9566.0,2540.29
2025-03-27 11:30:00,11909.0,27210.9,9567.1,9567.1,2560.04
2025-03-27 11:30:00,11909.0,27210.9,9567.1,9567.1,2560.04
2025-03-27 11:45:00,11987.4,27429.4,9679.9,9679.9,2540.96
2025-03-27 11:45:00,11987.4,27429.4,9679.9,9679.9,2540.96
2025-03-27 12:00:00,11348.1,27739.5,9715.4,9715.4,2405.33
2025-03-27 12:00:00,11348.1,27739.5,9715.4,9715.4,2405.33
2025-03-27 12:15:00,11279.3,27930.4,9661.2,9661.2,2399.77
2025-03-27 12:15:00,11279.3,27930.4,9661.2,9661.2,2399.77
2025-03-27 12:30:00,11113.3,28663.0,9560.8,9560.8,2215.95
2025-03-27 12:30:00,11113.3,28663.0,9560.8,9560.8,2215.95
2025-03-27 12:45:00,11133.6,29716.7,9605.5,9605.5,2178.21
2025-03-27 12:45:00,11133.6,29716.7,9605.5,9605.5,2178.21
2025-03-27 13:00:00,10798.4,30807.8,9455.4,9455.4,2051.77
2025-03-27 13:00:00,10798.4,30807.8,9455.4,9455.4,2051.77
2025-03-27 13:15:00,10843.9,31264.9,9500.7,9500.7,2049.56
2025-03-27 13:15:00,10843.9,31264.9,9500.7,9500.7,2049.56
2025-03-27 13:30:00,10988.4,31200.3,9545.2,9545.2,2049.81
2025-03-27 13:30:00,10988.4,31200.3,9545.2,9545.2,2049.81
2025-03-27 13:45:00,11187.3,31105.0,9744.1,9744.1,2051.27
2025-03-27 13:45:00,11187.3,31105.0,9744.1,9744.1,2051.27
2025-03-27 14:00:00,12100.2,30648.1,10557.05,10557.05,2200.02
2025-03-27 14:00:00,12100.2,30648.1,10557.05,10557.05,2200.02
2025-03-27 14:15:00,12450.5,30271.2,10728.5,10728.5,2370.65
2025-03-27 14:15:00,12450.5,30271.2,10728.5,10728.5,2370.65
2025-03-27 14:30:00,13360.7,28714.6,10799.5,10799.5,2560.66
2025-03-27 14:30:00,13360.7,28714.6,10799.5,10799.5,2560.66
2025-03-27 14:45:00,13778.2,28343.8,10514.3,10514.3,2570.98
2025-03-27 14:45:00,13778.2,28343.8,10514.3,10514.3,2570.98
2025-03-27 15:00:00,14485.2,26037.1,10281.9,10281.9,2799.78
2025-03-27 15:00:00,14485.2,26037.1,10281.9,10281.9,2799.78
2025-03-27 15:15:00,14514.3,25129.4,10047.9,10047.9,2810.72
2025-03-27 15:15:00,14514.3,25129.4,10047.9,10047.9,2810.72
2025-03-27 15:30:00,15132.3,23676.6,10265.0,10265.0,2911.78
2025-03-27 15:30:00,15132.3,23676.6,10265.0,10265.0,2911.78
2025-03-27 15:45:00,15520.7,23003.8,10652.7,10652.7,2918.82
2025-03-27 15:45:00,15520.7,23003.8,10652.7,10652.7,2918.82
2025-03-27 16:00:00,16201.5,21097.3,11135.8,11135.8,3263.5
2025-03-27 16:00:00,16201.5,21097.3,11135.8,11135.8,3263.5
2025-03-27 16:15:00,16898.7,20462.7,11804.2,11804.2,3339.85
2025-03-27 16:15:00,16898.7,20462.7,11804.2,11804.2,3339.85
2025-03-27 16:30:00,15914.4,18650.2,10703.4,10703.4,3383.52
2025-03-27 16:30:00,15914.4,18650.2,10703.4,10703.4,3383.52
2025-03-27 16:45:00,15453.8,16592.8,10133.4,10133.4,3426.95
2025-03-27 16:45:00,15453.8,16592.8,10133.4,10133.4,3426.95
2025-03-27 17:00:00,15319.1,15187.0,9589.67,9589.67,3512.72
2025-03-27 17:00:00,15319.1,15187.0,9589.67,9589.67,3512.72
2025-03-27 17:15:00,14999.4,13804.2,9147.1,9147.1,3698.96
2025-03-27 17:15:00,14999.4,13804.2,9147.1,9147.1,3698.96
2025-03-27 17:30:00,16510.1,13051.0,10082.7,10082.7,4000.3
2025-03-27 17:30:00,16510.1,13051.0,10082.7,10082.7,4000.3
2025-03-27 17:45:00,15743.1,11366.8,8880.8,8880.8,4109.61
2025-03-27 17:45:00,15743.1,11366.8,8880.8,8880.8,4109.61
2025-03-27 18:00:00,14405.0,10082.2,7947.25,7947.25,4510.12
2025-03-27 18:00:00,14405.0,10082.2,7947.25,7947.25,4510.12
2025-03-27 18:15:00,14626.9,8218.9,7097.7,7097.7,5510.03
2025-03-27 18:15:00,14626.9,8218.9,7097.7,7097.7,5510.03
2025-03-27 18:30:00,15102.2,6737.4,6737.38,6737.38,10000.0
2025-03-27 18:30:00,15102.2,6737.4,6737.38,6737.38,10000.0
2025-03-27 18:45:00,15811.1,4806.3,4806.3,4806.3,10000.0
2025-03-27 18:45:00,15811.1,4806.3,4806.3,4806.3,10000.0
2025-03-27 19:00:00,17826.4,4636.6,4636.6,4636.6,10000.0
2025-03-27 19:00:00,17826.4,4636.6,4636.6,4636.6,10000.0
2025-03-27 19:15:00,18136.3,4442.9,4442.87,4442.87,10000.0
2025-03-27 19:15:00,18136.3,4442.9,4442.87,4442.87,10000.0
2025-03-27 19:30:00,17315.6,4485.1,4485.09,4485.09,10000.0
2025-03-27 19:30:00,17315.6,4485.1,4485.09,4485.09,10000.0
2025-03-27 19:45:00,16131.5,4522.8,4522.79,4522.79,10000.0
2025-03-27 19:45:00,16131.5,4522.8,4522.79,4522.79,10000.0
2025-03-27 20:00:00,14236.8,4816.7,4815.7,4815.7,10000.0
2025-03-27 20:00:00,14236.8,4816.7,4815.7,4815.7,10000.0
2025-03-27 20:15:00,13789.0,4926.7,4925.7,4925.7,10000.0
2025-03-27 20:15:00,13789.0,4926.7,4925.7,4925.7,10000.0
2025-03-27 20:30:00,13636.0,5014.6,5013.58,5013.58,10000.0
2025-03-27 20:30:00,13636.0,5014.6,5013.58,5013.58,10000.0
2025-03-27 20:45:00,13586.0,5195.1,5194.1,5194.1,10000.0
2025-03-27 20:45:00,13586.0,5195.1,5194.1,5194.1,10000.0
