Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-08 10:45:00,22.0,6382.0,10828.6,5328.2,5328.2,3415.29
2025-03-08 11:00:00,23.0,6728.4,11655.2,5647.3,5647.3,3287.43
2025-03-08 11:15:00,23.0,6756.2,11978.7,5681.2,5681.2,3269.38
2025-03-08 11:30:00,24.0,7151.4,12249.8,5839.63,5839.63,3250.68
2025-03-08 11:45:00,24.0,6964.7,12771.6,5746.0,5746.0,3195.07
2025-03-08 12:00:00,25.0,7447.8,13556.7,6296.45,6296.45,3269.05
2025-03-08 12:15:00,25.0,7660.4,13655.6,6494.63,6494.63,3396.38
2025-03-08 12:30:00,26.0,7444.8,13988.1,6396.08,6396.08,3301.94
2025-03-08 12:45:00,26.0,7215.6,14554.7,6249.13,6249.13,3196.75
2025-03-08 13:00:00,27.0,6231.1,15774.2,5618.8,5618.8,2722.95
2025-03-08 13:15:00,27.0,6414.4,16404.6,5801.6,5801.6,2722.84
2025-03-08 13:30:00,28.0,7481.3,15861.6,6688.02,6688.02,3111.8
2025-03-08 13:45:00,28.0,7995.7,15848.4,7096.61,7096.61,3195.54
2025-03-08 14:00:00,29.0,7701.1,15314.4,6583.71,6583.71,3195.53
2025-03-08 14:15:00,29.0,8256.8,15106.9,6866.43,6866.43,3269.39
2025-03-08 14:30:00,30.0,8819.2,15101.1,7522.51,7522.51,3415.17
2025-03-08 14:45:00,30.0,8966.3,14670.4,7641.51,7641.51,3441.4
2025-03-08 15:00:00,31.0,8451.6,13022.3,7113.05,7113.05,3470.27
2025-03-08 15:15:00,31.0,8719.9,13120.0,7215.27,7215.27,3470.88
2025-03-08 15:30:00,32.0,8483.1,11538.3,6873.0,6873.0,3615.56
2025-03-08 15:45:00,32.0,9005.6,10354.9,7194.52,7194.52,4102.69
2025-03-08 16:00:00,33.0,7682.8,9114.7,5923.76,5923.76,4060.6
2025-03-08 16:15:00,33.0,7848.5,8702.0,5966.6,5966.6,4027.99
2025-03-08 16:30:00,34.0,7265.6,7541.7,5470.08,5470.08,4418.48
2025-03-08 16:45:00,34.0,7941.5,6520.6,5795.5,5795.5,5249.82
2025-03-08 17:00:00,35.0,6506.6,7346.2,4903.74,4903.74,4219.65
2025-03-08 17:15:00,35.0,6695.1,7830.7,5066.54,5066.54,4014.74
2025-03-08 17:30:00,36.0,5651.7,6811.4,4898.64,4898.64,3056.3
2025-03-08 17:45:00,36.0,5825.5,6159.2,4503.46,4503.46,3550.08
2025-03-08 18:00:00,37.0,5243.5,5981.0,4676.87,4676.87,4000.71
2025-03-08 18:15:00,37.0,6489.6,4413.1,4203.2,4203.2,5500.58
2025-03-08 18:30:00,38.0,8075.1,3220.6,3220.6,3220.6,10000.0
2025-03-08 18:45:00,38.0,10091.0,3021.5,3021.5,3021.5,10000.0
2025-03-08 19:00:00,39.0,14719.7,2851.2,2851.2,2851.2,10000.0
2025-03-08 19:15:00,39.0,15301.2,2990.3,2990.3,2990.3,10000.0
2025-03-08 19:30:00,40.0,12250.5,3615.6,3615.58,3615.58,10000.0
2025-03-08 19:45:00,40.0,10995.9,4217.8,4217.8,4217.8,10000.0
2025-03-08 20:00:00,41.0,8912.0,5308.8,5143.9,5143.9,9999.67
2025-03-08 20:15:00,41.0,8763.4,5882.9,5328.8,5328.8,6005.31
2025-03-08 20:30:00,42.0,7304.5,6189.7,6018.3,6018.3,4650.13
2025-03-08 20:45:00,42.0,6674.9,6101.2,5727.68,5727.68,4500.3
2025-03-08 21:00:00,43.0,7251.6,6893.5,5609.7,5609.7,4510.76
2025-03-08 21:15:00,43.0,7131.7,6322.7,5544.2,5544.2,4540.8
2025-03-08 21:30:00,44.0,6586.8,4987.0,4494.39,4494.39,4800.07
2025-03-08 21:45:00,44.0,6263.6,5239.2,4655.2,4655.2,4540.72
2025-03-08 22:00:00,45.0,6655.6,3795.5,3582.3,3582.3,6000.53
2025-03-08 22:15:00,45.0,6563.8,3337.4,3080.3,3080.3,6000.69
2025-03-08 22:30:00,46.0,6530.0,4032.2,3681.8,3681.8,6000.71
2025-03-08 22:45:00,46.0,6375.1,4620.6,4018.7,4018.7,5050.53
2025-03-08 23:00:00,47.0,6538.4,5044.9,4060.7,4060.7,4540.8
2025-03-08 23:15:00,47.0,6528.6,5091.0,3979.8,3979.8,4540.39
2025-03-08 23:30:00,48.0,6945.8,4840.8,4128.7,4128.7,5200.91
2025-03-08 23:45:00,48.0,6680.7,4762.7,4049.6,4049.6,5160.0
