Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-10 00:00:00,12433.3,11470.2,5708.0,5708.0,3573.88
2025-03-10 00:00:00,12433.3,11470.2,5708.0,5708.0,3573.88
2025-03-10 00:15:00,12921.9,11920.5,5743.1,5743.1,3696.57
2025-03-10 00:15:00,12921.9,11920.5,5743.1,5743.1,3696.57
2025-03-10 00:30:00,13335.2,12336.3,5969.8,5969.8,3800.98
2025-03-10 00:30:00,13335.2,12336.3,5969.8,5969.8,3800.98
2025-03-10 00:45:00,13701.4,12631.4,6132.0,6132.0,4000.61
2025-03-10 00:45:00,13701.4,12631.4,6132.0,6132.0,4000.61
2025-03-10 01:00:00,13450.0,12899.1,6190.7,6190.7,3918.96
2025-03-10 01:00:00,13450.0,12899.1,6190.7,6190.7,3918.96
2025-03-10 01:15:00,13658.4,13029.7,6233.9,6233.9,4000.49
2025-03-10 01:15:00,13658.4,13029.7,6233.9,6233.9,4000.49
2025-03-10 01:30:00,13702.4,13039.8,6237.4,6237.4,4190.11
2025-03-10 01:30:00,13702.4,13039.8,6237.4,6237.4,4190.11
2025-03-10 01:45:00,13771.5,13023.6,6303.0,6303.0,4219.02
2025-03-10 01:45:00,13771.5,13023.6,6303.0,6303.0,4219.02
2025-03-10 02:00:00,12803.0,13182.6,6178.0,6178.0,3800.09
2025-03-10 02:00:00,12803.0,13182.6,6178.0,6178.0,3800.09
2025-03-10 02:15:00,12775.7,13243.8,6180.5,6180.5,3696.88
2025-03-10 02:15:00,12775.7,13243.8,6180.5,6180.5,3696.88
2025-03-10 02:30:00,12725.9,13276.4,6185.1,6185.1,3610.34
2025-03-10 02:30:00,12725.9,13276.4,6185.1,6185.1,3610.34
2025-03-10 02:45:00,12708.6,13318.5,6225.5,6225.5,3600.35
2025-03-10 02:45:00,12708.6,13318.5,6225.5,6225.5,3600.35
2025-03-10 03:00:00,12636.1,13241.8,6177.0,6177.0,3573.79
2025-03-10 03:00:00,12636.1,13241.8,6177.0,6177.0,3573.79
2025-03-10 03:15:00,12638.0,13244.1,6179.1,6179.1,3573.51
2025-03-10 03:15:00,12638.0,13244.1,6179.1,6179.1,3573.51
2025-03-10 03:30:00,12493.6,13203.8,6040.4,6040.4,3573.24
2025-03-10 03:30:00,12493.6,13203.8,6040.4,6040.4,3573.24
2025-03-10 03:45:00,12415.1,13148.8,5958.3,5958.3,3573.16
2025-03-10 03:45:00,12415.1,13148.8,5958.3,5958.3,3573.16
2025-03-10 04:00:00,12613.2,12491.0,6095.6,6095.6,3600.93
2025-03-10 04:00:00,12613.2,12491.0,6095.6,6095.6,3600.93
2025-03-10 04:15:00,12735.9,12618.8,6123.4,6123.4,3610.61
2025-03-10 04:15:00,12735.9,12618.8,6123.4,6123.4,3610.61
2025-03-10 04:30:00,12793.4,12732.5,6176.8,6176.8,3573.7
2025-03-10 04:30:00,12793.4,12732.5,6176.8,6176.8,3573.7
2025-03-10 04:45:00,12680.6,12526.6,6015.8,6015.8,3573.32
2025-03-10 04:45:00,12680.6,12526.6,6015.8,6015.8,3573.32
2025-03-10 05:00:00,13861.5,12562.5,6984.7,6984.7,4278.39
2025-03-10 05:00:00,13861.5,12562.5,6984.7,6984.7,4278.39
2025-03-10 05:15:00,14559.9,12266.9,7379.3,7379.3,4499.0
2025-03-10 05:15:00,14559.9,12266.9,7379.3,7379.3,4499.0
2025-03-10 05:30:00,14875.6,11296.8,7281.7,7281.7,4481.95
2025-03-10 05:30:00,14875.6,11296.8,7281.7,7281.7,4481.95
2025-03-10 05:45:00,15558.5,11355.2,8093.6,8093.6,4577.62
2025-03-10 05:45:00,15558.5,11355.2,8093.6,8093.6,4577.62
2025-03-10 06:00:00,15850.7,10604.3,8597.0,8597.0,5499.44
2025-03-10 06:00:00,15850.7,10604.3,8597.0,8597.0,5499.44
