Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-23 00:00:00,8404.6,11309.5,5470.0,5470.0,3429.88
2025-03-23 00:00:00,8404.6,11309.5,5470.0,5470.0,3429.88
2025-03-23 00:15:00,8297.6,11102.4,5245.7,5245.7,3490.51
2025-03-23 00:15:00,8297.6,11102.4,5245.7,5245.7,3490.51
2025-03-23 00:30:00,8212.2,10877.4,4984.6,4984.6,3559.35
2025-03-23 00:30:00,8212.2,10877.4,4984.6,4984.6,3559.35
2025-03-23 00:45:00,8132.3,10920.8,4928.3,4928.3,3543.14
2025-03-23 00:45:00,8132.3,10920.8,4928.3,4928.3,3543.14
2025-03-23 01:00:00,8060.7,11377.7,4950.91,4950.91,3500.12
2025-03-23 01:00:00,8060.7,11377.7,4950.91,4950.91,3500.12
2025-03-23 01:15:00,8023.0,11540.7,5013.33,5013.33,3490.09
2025-03-23 01:15:00,8023.0,11540.7,5013.33,5013.33,3490.09
2025-03-23 01:30:00,7907.9,11656.2,5038.6,5038.6,3340.31
2025-03-23 01:30:00,7907.9,11656.2,5038.6,5038.6,3340.31
2025-03-23 01:45:00,7840.3,11883.6,4980.9,4980.9,3334.14
2025-03-23 01:45:00,7840.3,11883.6,4980.9,4980.9,3334.14
2025-03-23 02:00:00,7495.9,12458.2,5089.1,5089.1,3199.15
2025-03-23 02:00:00,7495.9,12458.2,5089.1,5089.1,3199.15
2025-03-23 02:15:00,7453.2,12904.4,5046.7,5046.7,3179.74
2025-03-23 02:15:00,7453.2,12904.4,5046.7,5046.7,3179.74
2025-03-23 02:30:00,7417.2,13180.1,5012.4,5012.4,3179.36
2025-03-23 02:30:00,7417.2,13180.1,5012.4,5012.4,3179.36
2025-03-23 02:45:00,7426.4,13485.2,5020.7,5020.7,3179.21
2025-03-23 02:45:00,7426.4,13485.2,5020.7,5020.7,3179.21
2025-03-23 03:00:00,7284.4,13559.6,4887.8,4887.8,3099.62
2025-03-23 03:00:00,7284.4,13559.6,4887.8,4887.8,3099.62
2025-03-23 03:15:00,7257.0,13836.7,4860.6,4860.6,3099.04
2025-03-23 03:15:00,7257.0,13836.7,4860.6,4860.6,3099.04
2025-03-23 03:30:00,7218.7,14092.5,4826.3,4826.3,3025.95
2025-03-23 03:30:00,7218.7,14092.5,4826.3,4826.3,3025.95
2025-03-23 03:45:00,7191.4,14275.3,4799.1,4799.1,3025.69
2025-03-23 03:45:00,7191.4,14275.3,4799.1,4799.1,3025.69
2025-03-23 04:00:00,7911.0,13904.4,5302.4,5302.4,3199.24
2025-03-23 04:00:00,7911.0,13904.4,5302.4,5302.4,3199.24
2025-03-23 04:15:00,7932.4,13715.4,5319.0,5319.0,3199.03
2025-03-23 04:15:00,7932.4,13715.4,5319.0,5319.0,3199.03
2025-03-23 04:30:00,8085.9,13319.5,5453.4,5453.4,3299.02
