Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-24 00:00:00,9654.2,9892.9,4829.0,4829.0,3290.38
2025-03-24 00:00:00,9654.2,9892.9,4829.0,4829.0,3290.38
2025-03-24 00:15:00,9943.0,10206.3,4903.6,4903.6,3334.99
2025-03-24 00:15:00,9943.0,10206.3,4903.6,4903.6,3334.99
2025-03-24 00:30:00,10360.7,10460.1,4998.21,4998.21,3480.89
2025-03-24 00:30:00,10360.7,10460.1,4998.21,4998.21,3480.89
2025-03-24 00:45:00,10782.4,10958.6,5282.48,5282.48,3512.84
2025-03-24 00:45:00,10782.4,10958.6,5282.48,5282.48,3512.84
2025-03-24 01:00:00,10541.3,10905.4,5166.9,5166.9,3499.92
2025-03-24 01:00:00,10541.3,10905.4,5166.9,5166.9,3499.92
2025-03-24 01:15:00,10645.0,11346.1,5313.0,5313.0,3480.62
2025-03-24 01:15:00,10645.0,11346.1,5313.0,5313.0,3480.62
2025-03-24 01:30:00,10540.9,11582.4,5299.24,5299.24,3435.68
2025-03-24 01:30:00,10540.9,11582.4,5299.24,5299.24,3435.68
2025-03-24 01:45:00,10378.8,11990.4,5251.4,5251.4,3334.57
2025-03-24 01:45:00,10378.8,11990.4,5251.4,5251.4,3334.57
2025-03-24 02:00:00,10274.3,12573.3,5340.9,5340.9,3418.14
2025-03-24 02:00:00,10274.3,12573.3,5340.9,5340.9,3418.14
2025-03-24 02:15:00,10138.6,12847.8,5250.7,5250.7,3334.83
2025-03-24 02:15:00,10138.6,12847.8,5250.7,5250.7,3334.83
2025-03-24 02:30:00,10045.8,12890.8,5157.6,5157.6,3334.15
2025-03-24 02:30:00,10045.8,12890.8,5157.6,5157.6,3334.15
2025-03-24 02:45:00,10107.2,12977.7,5218.1,5218.1,3334.28
2025-03-24 02:45:00,10107.2,12977.7,5218.1,5218.1,3334.28
2025-03-24 03:00:00,10016.4,13053.9,5171.6,5171.6,3299.34
2025-03-24 03:00:00,10016.4,13053.9,5171.6,5171.6,3299.34
2025-03-24 03:15:00,9962.7,13144.6,5118.0,5118.0,3299.1
2025-03-24 03:15:00,9962.7,13144.6,5118.0,5118.0,3299.1
2025-03-24 03:30:00,9927.6,13168.3,5083.1,5083.1,3299.16
2025-03-24 03:30:00,9927.6,13168.3,5083.1,5083.1,3299.16
2025-03-24 03:45:00,9975.6,13345.3,5131.3,5131.3,3261.5
2025-03-24 03:45:00,9975.6,13345.3,5131.3,5131.3,3261.5
2025-03-24 04:00:00,10914.9,13360.4,5811.2,5811.2,3499.59
2025-03-24 04:00:00,10914.9,13360.4,5811.2,5811.2,3499.59
2025-03-24 04:15:00,11012.8,13176.2,5779.2,5779.2,3534.57
2025-03-24 04:15:00,11012.8,13176.2,5779.2,5779.2,3534.57
2025-03-24 04:30:00,11281.3,12779.5,6042.32,6042.32,3600.66
2025-03-24 04:30:00,11281.3,12779.5,6042.32,6042.32,3600.66
2025-03-24 04:45:00,11276.4,12410.4,6054.94,6054.94,3600.26
2025-03-24 04:45:00,11276.4,12410.4,6054.94,6054.94,3600.26
2025-03-24 05:00:00,11125.0,10465.9,5724.4,5724.4,3714.69
2025-03-24 05:00:00,11125.0,10465.9,5724.4,5724.4,3714.69
2025-03-24 05:15:00,11217.1,10395.5,5744.8,5744.8,3789.22
2025-03-24 05:15:00,11217.1,10395.5,5744.8,5744.8,3789.22
2025-03-24 05:30:00,11144.1,9764.6,5572.7,5572.7,3909.37
2025-03-24 05:30:00,11144.1,9764.6,5572.7,5572.7,3909.37
2025-03-24 05:45:00,11270.2,9758.2,5694.2,5694.2,3909.56
2025-03-24 05:45:00,11270.2,9758.2,5694.2,5694.2,3909.56
2025-03-24 06:00:00,12829.6,11227.2,7834.7,7834.7,4216.74
2025-03-24 06:00:00,12829.6,11227.2,7834.7,7834.7,4216.74
2025-03-24 06:15:00,13644.1,11688.9,8474.5,8474.5,4225.44
2025-03-24 06:15:00,13644.1,11688.9,8474.5,8474.5,4225.44
2025-03-24 06:30:00,13993.4,11859.1,8769.9,8769.9,4109.53
2025-03-24 06:30:00,13993.4,11859.1,8769.9,8769.9,4109.53
2025-03-24 06:45:00,13869.4,11440.1,8420.9,8420.9,4109.62
2025-03-24 06:45:00,13869.4,11440.1,8420.9,8420.9,4109.62
2025-03-24 07:00:00,13196.2,12023.5,7528.6,7528.6,4000.99
2025-03-24 07:00:00,13196.2,12023.5,7528.6,7528.6,4000.99
2025-03-24 07:15:00,12803.9,12723.8,7372.5,7372.5,3768.47
2025-03-24 07:15:00,12803.9,12723.8,7372.5,7372.5,3768.47
2025-03-24 07:30:00,12117.3,12923.4,6723.1,6723.1,3698.76
2025-03-24 07:30:00,12117.3,12923.4,6723.1,6723.1,3698.76
2025-03-24 07:45:00,11565.9,13836.6,6339.7,6339.7,3401.65
2025-03-24 07:45:00,11565.9,13836.6,6339.7,6339.7,3401.65
2025-03-24 08:00:00,11235.5,16959.1,6542.5,6542.5,3025.4
2025-03-24 08:00:00,11235.5,16959.1,6542.5,6542.5,3025.4
2025-03-24 08:15:00,10970.3,17586.3,6284.0,6284.0,2941.56
2025-03-24 08:15:00,10970.3,17586.3,6284.0,6284.0,2941.56
2025-03-24 08:30:00,12620.0,18838.4,7690.17,7690.17,3049.18
2025-03-24 08:30:00,12620.0,18838.4,7690.17,7690.17,3049.18
2025-03-24 08:45:00,12214.9,19317.5,7487.58,7487.58,3025.99
2025-03-24 08:45:00,12214.9,19317.5,7487.58,7487.58,3025.99
2025-03-24 09:00:00,14063.3,20758.4,9350.48,9350.48,3206.04
2025-03-24 09:00:00,14063.3,20758.4,9350.48,9350.48,3206.04
2025-03-24 09:15:00,13933.3,20689.9,9574.91,9574.91,3206.4
2025-03-24 09:15:00,13933.3,20689.9,9574.91,9574.91,3206.4
2025-03-24 09:30:00,13477.2,21088.8,9293.93,9293.93,3189.16
2025-03-24 09:30:00,13477.2,21088.8,9293.93,9293.93,3189.16
2025-03-24 09:45:00,12938.1,21569.4,8801.22,8801.22,3025.42
2025-03-24 09:45:00,12938.1,21569.4,8801.22,8801.22,3025.42
2025-03-24 10:00:00,11475.5,23268.0,7189.5,7189.5,2914.62
2025-03-24 10:00:00,11475.5,23268.0,7189.5,7189.5,2914.62
2025-03-24 10:15:00,11384.2,23785.7,7142.4,7142.4,2918.53
2025-03-24 10:15:00,11384.2,23785.7,7142.4,7142.4,2918.53
2025-03-24 10:30:00,11662.5,24400.1,7407.46,7407.46,2930.32
2025-03-24 10:30:00,11662.5,24400.1,7407.46,7407.46,2930.32
2025-03-24 10:45:00,11467.3,24869.1,7213.0,7213.0,2918.34
2025-03-24 10:45:00,11467.3,24869.1,7213.0,7213.0,2918.34
2025-03-24 11:00:00,11569.0,25697.8,7376.92,7376.92,2770.51
2025-03-24 11:00:00,11569.0,25697.8,7376.92,7376.92,2770.51
2025-03-24 11:15:00,11712.9,26162.4,7589.77,7589.77,2760.51
2025-03-24 11:15:00,11712.9,26162.4,7589.77,7589.77,2760.51
2025-03-24 11:30:00,11656.1,26480.1,7591.4,7591.4,2760.34
2025-03-24 11:30:00,11656.1,26480.1,7591.4,7591.4,2760.34
2025-03-24 11:45:00,11636.4,26921.8,7715.7,7715.7,2739.22
2025-03-24 11:45:00,11636.4,26921.8,7715.7,7715.7,2739.22
2025-03-24 12:00:00,11000.3,27308.9,7999.64,7999.64,2570.85
2025-03-24 12:00:00,11000.3,27308.9,7999.64,7999.64,2570.85
2025-03-24 12:15:00,10956.4,27799.5,8233.87,8233.87,2570.36
2025-03-24 12:15:00,10956.4,27799.5,8233.87,8233.87,2570.36
2025-03-24 12:30:00,10588.6,28201.5,8470.07,8470.07,2560.08
2025-03-24 12:30:00,10588.6,28201.5,8470.07,8470.07,2560.08
2025-03-24 12:45:00,10431.6,28933.1,8570.7,8570.7,2406.0
2025-03-24 12:45:00,10431.6,28933.1,8570.7,8570.7,2406.0
2025-03-24 13:00:00,10078.2,30609.1,8446.1,8446.1,2199.4
2025-03-24 13:00:00,10078.2,30609.1,8446.1,8446.1,2199.4
2025-03-24 13:15:00,9886.4,31441.4,8319.7,8319.7,2027.85
2025-03-24 13:15:00,9886.4,31441.4,8319.7,8319.7,2027.85
2025-03-24 13:30:00,10081.1,31505.1,8415.4,8415.4,2038.3
2025-03-24 13:30:00,10081.1,31505.1,8415.4,8415.4,2038.3
2025-03-24 13:45:00,10448.2,31380.6,8734.9,8734.9,2114.7
2025-03-24 13:45:00,10448.2,31380.6,8734.9,8734.9,2114.7
2025-03-24 14:00:00,11444.5,30888.1,9579.5,9579.5,2397.1
2025-03-24 14:00:00,11444.5,30888.1,9579.5,9579.5,2397.1
2025-03-24 14:15:00,11757.7,30621.5,9877.4,9877.4,2405.38
2025-03-24 14:15:00,11757.7,30621.5,9877.4,9877.4,2405.38
2025-03-24 14:30:00,12740.0,30231.5,10327.74,10327.74,2570.16
2025-03-24 14:30:00,12740.0,30231.5,10327.74,10327.74,2570.16
2025-03-24 14:45:00,12875.7,29855.0,10000.84,10000.84,2570.84
2025-03-24 14:45:00,12875.7,29855.0,10000.84,10000.84,2570.84
2025-03-24 15:00:00,13577.6,28365.1,9805.19,9805.19,2760.13
2025-03-24 15:00:00,13577.6,28365.1,9805.19,9805.19,2760.13
