Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-28 08:00:00,17.0,3050.9,8124.6,2871.6,2871.6,1999.04
2025-03-28 08:15:00,17.0,3364.0,8940.5,3183.7,3183.7,1999.34
2025-03-28 08:30:00,18.0,4482.7,9369.0,4072.23,4072.23,2990.14
2025-03-28 08:45:00,18.0,5122.7,10799.4,4739.86,4739.86,2944.45
2025-03-28 09:00:00,19.0,6479.6,11988.1,5824.6,5824.6,3111.58
2025-03-28 09:15:00,19.0,6516.8,12312.6,5881.4,5881.4,3049.23
2025-03-28 09:30:00,20.0,6967.2,13535.1,6333.5,6333.5,3000.14
2025-03-28 09:45:00,20.0,6936.1,14288.6,6552.2,6552.2,2385.62
2025-03-28 10:00:00,21.0,7137.7,15862.0,6917.67,6917.67,2000.06
2025-03-28 10:15:00,21.0,7148.5,16860.9,6935.9,6935.9,1969.44
2025-03-28 10:30:00,22.0,6932.7,16202.9,6490.2,6490.2,2051.12
2025-03-28 10:45:00,22.0,6806.9,16490.8,6462.24,6462.24,2000.23
2025-03-28 11:00:00,23.0,6410.1,17554.1,6064.9,6064.9,1921.67
2025-03-28 11:15:00,23.0,6881.6,18531.4,6736.5,6738.14,1984.47
2025-03-28 11:30:00,24.0,7615.2,18521.2,7120.2,6995.1,2310.69
2025-03-28 11:45:00,24.0,7735.7,19160.0,7279.0,7204.5,2298.0
2025-03-28 12:00:00,25.0,7221.2,19079.7,6976.3,6988.2,1919.33
2025-03-28 12:15:00,25.0,6874.4,19307.7,6749.4,6646.2,1817.11
2025-03-28 12:30:00,26.0,7272.1,19752.9,7156.0,7102.75,1798.33
2025-03-28 12:45:00,26.0,6909.1,19791.0,6793.0,6681.0,1799.41
2025-03-28 13:00:00,27.0,5758.2,20458.0,5518.7,5445.9,1500.79
2025-03-28 13:15:00,27.0,6059.3,20675.9,5545.01,5446.89,1500.54
2025-03-28 13:30:00,28.0,6861.4,19615.1,6336.87,6311.27,1724.68
2025-03-28 13:45:00,28.0,6990.9,19508.6,6466.37,6441.53,1724.56
2025-03-28 14:00:00,29.0,8317.3,19561.5,7934.26,7723.6,1984.72
2025-03-28 14:15:00,29.0,8864.9,18160.6,7757.2,7678.37,2835.1
2025-03-28 14:30:00,30.0,8540.7,17865.4,8204.81,7730.92,2115.72
2025-03-28 14:45:00,30.0,8632.9,17520.8,8296.72,7753.36,2115.51
2025-03-28 15:00:00,31.0,8312.4,17136.3,8172.43,7707.7,1829.62
2025-03-28 15:15:00,31.0,8711.9,16413.5,8560.0,7789.95,1984.38
2025-03-28 15:30:00,32.0,7702.5,14770.9,7389.71,7028.36,2119.37
2025-03-28 15:45:00,32.0,8528.7,14442.7,7714.21,7484.53,2695.71
2025-03-28 16:00:00,33.0,8792.2,13583.3,7824.6,7609.01,2900.47
2025-03-28 16:15:00,33.0,9660.9,12357.3,7895.4,7895.4,3235.14
2025-03-28 16:30:00,34.0,9952.0,9076.4,7380.38,7380.38,4499.39
2025-03-28 16:45:00,34.0,10743.2,7815.3,7399.9,7399.9,5500.42
2025-03-28 17:00:00,35.0,9457.4,9267.1,7351.66,7351.66,4219.24
2025-03-28 17:15:00,35.0,9228.3,8399.1,7101.44,7101.44,4549.13
2025-03-28 17:30:00,36.0,9566.5,6716.4,6615.61,6615.61,9998.33
2025-03-28 17:45:00,36.0,8895.1,5632.8,5479.4,5479.4,8001.64
2025-03-28 18:00:00,37.0,5736.0,5234.5,4685.5,4685.5,4099.83
2025-03-28 18:15:00,37.0,7712.1,4794.3,4611.0,4611.0,8000.55
2025-03-28 18:30:00,38.0,9489.8,2977.2,2977.18,2977.18,10000.0
2025-03-28 18:45:00,38.0,13408.2,2828.6,2828.6,2828.6,10000.0
2025-03-28 19:00:00,39.0,21272.3,2572.8,2572.8,2572.8,10000.0
2025-03-28 19:15:00,39.0,21466.1,2614.2,2614.2,2614.2,10000.0
2025-03-28 19:30:00,40.0,23379.4,3022.3,3022.29,3022.29,10000.0
2025-03-28 19:45:00,40.0,23049.8,3301.2,3301.19,3301.19,10000.0
2025-03-28 20:00:00,41.0,18097.3,3413.9,3413.89,3413.89,10000.0
2025-03-28 20:15:00,41.0,16224.2,3563.6,3563.6,3563.6,10000.0
2025-03-28 20:30:00,42.0,14336.4,4122.7,4122.7,4122.7,10000.0
2025-03-28 20:45:00,42.0,13198.4,4577.3,4577.3,4577.3,10000.0
2025-03-28 21:00:00,43.0,10515.4,4816.3,4816.3,4816.3,10000.0
2025-03-28 21:15:00,43.0,10448.3,4776.1,4776.1,4776.1,10000.0
2025-03-28 21:30:00,44.0,9961.3,5251.0,5251.0,5251.0,10000.0
2025-03-28 21:45:00,44.0,9870.7,5260.9,5260.9,5260.9,10000.0
2025-03-28 22:00:00,45.0,12250.9,5923.6,5923.58,5923.58,10000.0
2025-03-28 22:15:00,45.0,11962.3,5238.3,5238.29,5238.29,10000.0
2025-03-28 22:30:00,46.0,10661.7,6241.5,6241.49,6241.49,10000.0
2025-03-28 22:45:00,46.0,10374.3,6348.7,6348.7,6348.7,10000.0
2025-03-28 23:00:00,47.0,8967.7,6909.7,5583.0,5583.0,8011.01
2025-03-28 23:15:00,47.0,8276.2,6840.4,4985.29,4985.29,7999.0
2025-03-28 23:30:00,48.0,7332.8,6796.7,5065.24,5065.24,4262.91
2025-03-28 23:45:00,48.0,7041.1,7302.3,5006.46,5006.46,3999.27
