Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-17 00:00:00,13522.0,8483.4,6239.0,6239.0,4401.04
2025-03-17 00:00:00,13522.0,8483.4,6239.0,6239.0,4401.04
2025-03-17 00:15:00,13884.9,8409.6,6655.1,6655.1,4499.72
2025-03-17 00:15:00,13884.9,8409.6,6655.1,6655.1,4499.72
2025-03-17 00:30:00,14106.1,8512.0,6888.34,6888.34,4577.06
2025-03-17 00:30:00,14106.1,8512.0,6888.34,6888.34,4577.06
2025-03-17 00:45:00,14173.1,8687.4,7106.79,7106.79,4577.52
2025-03-17 00:45:00,14173.1,8687.4,7106.79,7106.79,4577.52
2025-03-17 01:00:00,13823.9,8921.1,6741.6,6741.6,4499.75
2025-03-17 01:00:00,13823.9,8921.1,6741.6,6741.6,4499.75
2025-03-17 01:15:00,13799.7,9192.8,6740.7,6740.7,4499.53
2025-03-17 01:15:00,13799.7,9192.8,6740.7,6740.7,4499.53
2025-03-17 01:30:00,13720.7,9235.1,6727.6,6727.6,4499.43
2025-03-17 01:30:00,13720.7,9235.1,6727.6,6727.6,4499.43
2025-03-17 01:45:00,13648.2,9242.7,6624.4,6624.4,4499.4
2025-03-17 01:45:00,13648.2,9242.7,6624.4,6624.4,4499.4
2025-03-17 02:00:00,13752.5,9806.0,6987.43,6987.43,4499.55
2025-03-17 02:00:00,13752.5,9806.0,6987.43,6987.43,4499.55
2025-03-17 02:15:00,13614.2,9933.0,6839.69,6839.69,4499.27
2025-03-17 02:15:00,13614.2,9933.0,6839.69,6839.69,4499.27
2025-03-17 02:30:00,13486.6,9741.0,6713.64,6713.64,4499.71
2025-03-17 02:30:00,13486.6,9741.0,6713.64,6713.64,4499.71
2025-03-17 02:45:00,13407.2,9748.5,6639.66,6639.66,4499.59
2025-03-17 02:45:00,13407.2,9748.5,6639.66,6639.66,4499.59
2025-03-17 03:00:00,12640.4,9626.6,6265.0,6265.0,4469.02
2025-03-17 03:00:00,12640.4,9626.6,6265.0,6265.0,4469.02
2025-03-17 03:15:00,12513.9,9527.1,6148.7,6148.7,4139.77
2025-03-17 03:15:00,12513.9,9527.1,6148.7,6148.7,4139.77
2025-03-17 03:30:00,12455.8,9643.4,6082.9,6082.9,4139.6
2025-03-17 03:30:00,12455.8,9643.4,6082.9,6082.9,4139.6
2025-03-17 03:45:00,12250.6,9609.4,5832.9,5832.9,4139.17
2025-03-17 03:45:00,12250.6,9609.4,5832.9,5832.9,4139.17
2025-03-17 04:00:00,12417.4,9139.1,5891.4,5891.4,4139.02
2025-03-17 04:00:00,12417.4,9139.1,5891.4,5891.4,4139.02
2025-03-17 04:15:00,12432.7,9175.2,6016.1,6016.1,4000.28
2025-03-17 04:15:00,12432.7,9175.2,6016.1,6016.1,4000.28
2025-03-17 04:30:00,12735.5,9082.4,6100.5,6100.5,4139.15
2025-03-17 04:30:00,12735.5,9082.4,6100.5,6100.5,4139.15
2025-03-17 04:45:00,12740.3,9025.4,6104.7,6104.7,4139.29
2025-03-17 04:45:00,12740.3,9025.4,6104.7,6104.7,4139.29
2025-03-17 05:00:00,14070.5,8875.2,7457.2,7457.2,4577.51
2025-03-17 05:00:00,14070.5,8875.2,7457.2,7457.2,4577.51
2025-03-17 05:15:00,15178.4,8761.3,8023.37,8023.37,5499.58
2025-03-17 05:15:00,15178.4,8761.3,8023.37,8023.37,5499.58
2025-03-17 05:30:00,15093.0,8128.5,7557.4,7557.4,5510.65
2025-03-17 05:30:00,15093.0,8128.5,7557.4,7557.4,5510.65
2025-03-17 05:45:00,15397.1,8180.9,7541.4,7541.4,5500.71
2025-03-17 05:45:00,15397.1,8180.9,7541.4,7541.4,5500.71
2025-03-17 06:00:00,16025.3,9119.8,8416.3,8416.3,5510.84
2025-03-17 06:00:00,16025.3,9119.8,8416.3,8416.3,5510.84
2025-03-17 06:15:00,16545.4,9389.8,8694.3,8694.3,5510.83
2025-03-17 06:15:00,16545.4,9389.8,8694.3,8694.3,5510.83
2025-03-17 06:30:00,17782.8,9465.0,8929.6,8929.6,6500.74
2025-03-17 06:30:00,17782.8,9465.0,8929.6,8929.6,6500.74
2025-03-17 06:45:00,18503.2,9531.1,9101.5,9101.5,10000.0
2025-03-17 06:45:00,18503.2,9531.1,9101.5,9101.5,10000.0
2025-03-17 07:00:00,18890.3,10182.0,9639.6,9639.6,8877.62
2025-03-17 07:00:00,18890.3,10182.0,9639.6,9639.6,8877.62
2025-03-17 07:15:00,18698.2,11100.2,10332.5,10332.5,5500.44
2025-03-17 07:15:00,18698.2,11100.2,10332.5,10332.5,5500.44
2025-03-17 07:30:00,17390.5,11146.0,9979.29,9979.29,5000.1
2025-03-17 07:30:00,17390.5,11146.0,9979.29,9979.29,5000.1
2025-03-17 07:45:00,15836.7,11928.5,9493.8,9493.8,4002.42
2025-03-17 07:45:00,15836.7,11928.5,9493.8,9493.8,4002.42
2025-03-17 08:00:00,14832.3,14047.8,9219.7,9219.7,3439.94
2025-03-17 08:00:00,14832.3,14047.8,9219.7,9219.7,3439.94
2025-03-17 08:15:00,14710.2,14208.9,8767.6,8767.6,3439.61
2025-03-17 08:15:00,14710.2,14208.9,8767.6,8767.6,3439.61
2025-03-17 08:30:00,14936.0,15154.3,8961.39,8961.39,3435.08
2025-03-17 08:30:00,14936.0,15154.3,8961.39,8961.39,3435.08
2025-03-17 08:45:00,13204.5,15182.5,7689.8,7689.8,3320.88
2025-03-17 08:45:00,13204.5,15182.5,7689.8,7689.8,3320.88
2025-03-17 09:00:00,15494.6,17280.5,9658.83,9658.83,3383.45
2025-03-17 09:00:00,15494.6,17280.5,9658.83,9658.83,3383.45
2025-03-17 09:15:00,15738.7,17652.7,9889.86,9889.86,3383.69
2025-03-17 09:15:00,15738.7,17652.7,9889.86,9889.86,3383.69
2025-03-17 09:30:00,15256.1,17696.8,9399.0,9399.0,3383.11
2025-03-17 09:30:00,15256.1,17696.8,9399.0,9399.0,3383.11
2025-03-17 09:45:00,14938.3,17968.3,9198.66,9198.66,3383.19
2025-03-17 09:45:00,14938.3,17968.3,9198.66,9198.66,3383.19
2025-03-17 10:00:00,13945.1,19535.6,8224.1,8224.1,2918.85
2025-03-17 10:00:00,13945.1,19535.6,8224.1,8224.1,2918.85
2025-03-17 10:15:00,13524.2,19291.4,7979.2,7979.2,2944.61
2025-03-17 10:15:00,13524.2,19291.4,7979.2,7979.2,2944.61
2025-03-17 10:30:00,13355.1,19374.6,7770.73,7770.73,3000.97
2025-03-17 10:30:00,13355.1,19374.6,7770.73,7770.73,3000.97
2025-03-17 10:45:00,13005.5,19456.5,7560.4,7560.4,2944.75
2025-03-17 10:45:00,13005.5,19456.5,7560.4,7560.4,2944.75
