Datetime,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-06 00:00:00,12263.2,11452.5,5999.3,5999.3,3573.38
2025-03-06 00:00:00,12263.2,11452.5,5999.3,5999.3,3573.38
2025-03-06 00:15:00,12752.2,11591.0,6373.6,6373.6,3623.73
2025-03-06 00:15:00,12752.2,11591.0,6373.6,6373.6,3623.73
2025-03-06 00:30:00,13216.6,11969.4,6708.55,6708.55,3650.6
2025-03-06 00:30:00,13216.6,11969.4,6708.55,6708.55,3650.6
2025-03-06 00:45:00,13637.1,12446.9,7039.1,7039.1,3652.87
2025-03-06 00:45:00,13637.1,12446.9,7039.1,7039.1,3652.87
2025-03-06 01:00:00,13322.3,12446.4,6979.3,6979.3,3623.81
2025-03-06 01:00:00,13322.3,12446.4,6979.3,6979.3,3623.81
2025-03-06 01:15:00,13453.7,12579.8,7119.1,7119.1,3623.8
2025-03-06 01:15:00,13453.7,12579.8,7119.1,7119.1,3623.8
2025-03-06 01:30:00,13486.0,12766.7,7152.9,7152.9,3618.29
2025-03-06 01:30:00,13486.0,12766.7,7152.9,7152.9,3618.29
2025-03-06 01:45:00,13430.4,12997.1,7225.0,7225.0,3573.83
2025-03-06 01:45:00,13430.4,12997.1,7225.0,7225.0,3573.83
2025-03-06 02:00:00,12834.2,13469.2,6796.3,6796.3,3521.27
2025-03-06 02:00:00,12834.2,13469.2,6796.3,6796.3,3521.27
2025-03-06 02:15:00,12762.5,13541.7,6774.39,6774.39,3500.92
2025-03-06 02:15:00,12762.5,13541.7,6774.39,6774.39,3500.92
2025-03-06 02:30:00,12630.5,13777.2,6894.1,6894.1,3495.93
2025-03-06 02:30:00,12630.5,13777.2,6894.1,6894.1,3495.93
2025-03-06 02:45:00,12596.7,13763.0,6859.1,6859.1,3495.9
2025-03-06 02:45:00,12596.7,13763.0,6859.1,6859.1,3495.9
2025-03-06 03:00:00,12660.0,13737.1,6901.52,6901.52,3500.09
2025-03-06 03:00:00,12660.0,13737.1,6901.52,6901.52,3500.09
2025-03-06 03:15:00,12587.8,13615.0,6765.9,6765.9,3500.31
2025-03-06 03:15:00,12587.8,13615.0,6765.9,6765.9,3500.31
2025-03-06 03:30:00,12789.1,13492.7,6739.1,6739.1,3520.11
2025-03-06 03:30:00,12789.1,13492.7,6739.1,6739.1,3520.11
2025-03-06 03:45:00,12734.6,13106.9,6684.1,6684.1,3538.28
2025-03-06 03:45:00,12734.6,13106.9,6684.1,6684.1,3538.28
2025-03-06 04:00:00,13139.7,13235.4,7088.1,7088.1,3543.72
2025-03-06 04:00:00,13139.7,13235.4,7088.1,7088.1,3543.72
2025-03-06 04:15:00,13646.8,12644.7,7455.1,7455.1,3783.05
