Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-26 06:15:00,13.0,5589.7,3344.0,2746.76,2746.76,5506.84
2025-03-26 06:30:00,14.0,4135.9,3634.3,2334.19,2334.19,4999.82
2025-03-26 06:45:00,14.0,4134.9,3395.3,2210.9,2210.9,5058.12
2025-03-26 07:00:00,15.0,4229.8,3863.4,2566.21,2566.21,4499.88
2025-03-26 07:15:00,15.0,4183.6,4192.7,2628.11,2628.11,4499.2
2025-03-26 07:30:00,16.0,3961.4,5129.5,2624.6,2624.6,3783.06
2025-03-26 07:45:00,16.0,4080.6,5999.7,3162.2,3162.2,3250.0
2025-03-26 08:00:00,17.0,3046.3,6481.8,2849.1,2849.1,2239.6
2025-03-26 08:15:00,17.0,3281.0,6832.6,3048.6,3048.6,2499.33
2025-03-26 08:30:00,18.0,5313.5,8000.8,4236.0,4236.0,3620.11
2025-03-26 08:45:00,18.0,5949.9,8888.9,4944.96,4944.96,3582.27
2025-03-26 09:00:00,19.0,5205.4,8796.4,4314.85,4314.85,3470.04
2025-03-26 09:15:00,19.0,5233.6,8692.3,4245.5,4245.5,3569.87
2025-03-26 09:30:00,20.0,4389.2,9428.3,3964.9,3964.9,2911.69
2025-03-26 09:45:00,20.0,4244.4,10668.0,4080.8,4080.8,2499.63
2025-03-26 10:00:00,21.0,5509.8,12222.4,4928.4,4928.4,2711.19
2025-03-26 10:15:00,21.0,5837.9,12783.4,5296.2,5296.2,2711.9
2025-03-26 10:30:00,22.0,6268.5,12582.8,5424.92,5424.92,2990.41
2025-03-26 10:45:00,22.0,6487.6,13175.8,5621.14,5621.14,2990.82
2025-03-26 11:00:00,23.0,6613.1,14065.2,5869.85,5869.85,2900.98
2025-03-26 11:15:00,23.0,6547.6,14711.8,5840.11,5840.11,2889.14
2025-03-26 11:30:00,24.0,6577.5,15486.1,5840.81,5840.81,2711.79
2025-03-26 11:45:00,24.0,6279.1,16072.5,5849.6,5849.6,2349.19
2025-03-26 12:00:00,25.0,6326.7,16737.1,5801.7,5801.7,2343.56
2025-03-26 12:15:00,25.0,6320.7,16699.6,5774.75,5774.75,2400.9
2025-03-26 12:30:00,26.0,6381.3,17126.1,6086.9,6086.9,2064.87
2025-03-26 12:45:00,26.0,6560.9,18364.4,6260.3,6260.3,2116.04
2025-03-26 13:00:00,27.0,5888.4,19795.7,5762.73,5762.73,1548.22
2025-03-26 13:15:00,27.0,6283.0,20608.8,5954.6,5954.6,1500.68
2025-03-26 13:30:00,28.0,6648.0,19273.1,6520.2,6520.2,1798.6
2025-03-26 13:45:00,28.0,6794.6,19523.3,6666.81,6666.81,1778.99
2025-03-26 14:00:00,29.0,6509.6,18109.4,6363.72,6363.72,1969.15
2025-03-26 14:15:00,29.0,6805.1,17774.1,6510.1,6510.1,2089.46
2025-03-26 14:30:00,30.0,8834.4,18259.2,8049.0,8039.0,2649.67
2025-03-26 14:45:00,30.0,8810.1,16980.2,7931.8,7975.1,2849.05
2025-03-26 15:00:00,31.0,8124.0,15859.7,7377.6,7377.6,2811.27
2025-03-26 15:15:00,31.0,7976.0,15183.5,7181.2,7181.2,2881.54
2025-03-26 15:30:00,32.0,7317.8,13569.7,6367.34,6367.34,2990.95
2025-03-26 15:45:00,32.0,7438.0,13072.5,6198.62,6198.62,3030.49
2025-03-26 16:00:00,33.0,7193.4,12079.1,6162.82,6162.82,3040.49
2025-03-26 16:15:00,33.0,7112.4,10401.9,5761.29,5761.29,3300.04
2025-03-26 16:30:00,34.0,6671.0,8626.5,5101.8,5101.8,3473.25
2025-03-26 16:45:00,34.0,6645.7,7291.5,4642.31,4642.31,4019.18
2025-03-26 17:00:00,35.0,6922.1,7452.8,5161.4,5161.4,4019.7
2025-03-26 17:15:00,35.0,7215.7,6333.9,5316.54,5316.54,4548.79
2025-03-26 17:30:00,36.0,7724.9,6170.7,5443.13,5443.13,4888.62
2025-03-26 17:45:00,36.0,7425.2,5538.4,5049.7,5049.7,5200.23
2025-03-26 18:00:00,37.0,5816.8,5783.1,4709.61,4709.61,4400.11
2025-03-26 18:15:00,37.0,5531.1,5170.5,4448.71,4448.71,4340.5
2025-03-26 18:30:00,38.0,6980.2,4062.5,3750.56,3750.56,9140.89
2025-03-26 18:45:00,38.0,8842.2,3410.0,3409.99,3409.99,10000.0
2025-03-26 19:00:00,39.0,13481.6,5135.2,5135.2,5135.2,10000.0
2025-03-26 19:15:00,39.0,13859.9,5509.5,5509.5,5509.5,10000.0
2025-03-26 19:30:00,40.0,9321.0,5408.0,5408.0,5408.0,10000.0
2025-03-26 19:45:00,40.0,8596.6,5682.9,5610.3,5610.3,9999.79
2025-03-26 20:00:00,41.0,8344.1,6335.1,5423.42,5423.42,6505.73
2025-03-26 20:15:00,41.0,8206.5,6338.2,5181.26,5181.26,6884.63
2025-03-26 20:30:00,42.0,7587.6,4945.3,4778.2,4778.2,6380.23
2025-03-26 20:45:00,42.0,7556.3,4755.0,4597.0,4597.0,7000.04
2025-03-26 21:00:00,43.0,7664.0,5394.0,4974.17,4974.17,6099.98
2025-03-26 21:15:00,43.0,7552.6,5236.3,4839.42,4839.42,6300.81
2025-03-26 21:30:00,44.0,7000.8,4587.3,4125.81,4125.81,6913.26
2025-03-26 21:45:00,44.0,7232.0,5077.5,4362.55,4362.55,5999.13
2025-03-26 22:00:00,45.0,8443.6,4555.3,4555.29,4555.29,10000.0
2025-03-26 22:15:00,45.0,8183.2,4095.6,4095.58,4095.58,10000.0
2025-03-26 22:30:00,46.0,8086.9,5566.0,5166.47,5166.47,9995.43
2025-03-26 22:45:00,46.0,7883.2,5800.1,5000.78,5000.78,7999.77
2025-03-26 23:00:00,47.0,7899.0,6814.1,5163.59,5163.59,5500.44
2025-03-26 23:15:00,47.0,7739.5,7378.4,5202.19,5202.19,5199.69
2025-03-26 23:30:00,48.0,7969.9,6225.5,5285.31,5285.31,5500.16
2025-03-26 23:45:00,48.0,8090.3,6306.0,5355.83,5355.83,5500.4
