Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-11 00:00:00,1.0,7038.2,5606.6,4499.6,4499.6,4650.14
2025-03-11 00:15:00,1.0,7073.8,5765.7,4475.9,4475.9,4577.76
2025-03-11 00:30:00,2.0,7072.1,5346.1,4241.04,4241.04,4999.35
2025-03-11 00:45:00,2.0,6766.5,5519.0,4135.2,4135.2,4760.01
2025-03-11 01:00:00,3.0,6332.7,6039.1,4059.8,4059.8,4519.52
2025-03-11 01:15:00,3.0,6231.0,6310.6,3980.2,3980.2,4516.36
2025-03-11 01:30:00,4.0,6323.2,6187.1,4157.3,4157.3,4519.78
2025-03-11 01:45:00,4.0,6273.1,6576.0,4103.8,4103.8,4516.1
2025-03-11 02:00:00,5.0,6227.1,7162.2,3952.4,3952.4,4377.4
2025-03-11 02:15:00,5.0,6013.4,7150.1,3727.3,3727.3,4219.24
2025-03-11 02:30:00,6.0,5252.7,7221.4,3168.4,3168.4,3923.2
2025-03-11 02:45:00,6.0,5175.8,7235.4,3193.32,3193.32,4012.32
2025-03-11 03:00:00,7.0,5297.3,7273.0,3284.5,3284.5,3947.61
2025-03-11 03:15:00,7.0,5227.3,7242.0,3227.03,3227.03,3800.6
2025-03-11 03:30:00,8.0,6058.9,7577.5,3896.6,3896.6,4012.7
2025-03-11 03:45:00,8.0,6273.5,7659.0,4110.6,4110.6,4096.19
2025-03-11 04:00:00,9.0,6564.8,7380.5,4484.89,4484.89,4499.23
2025-03-11 04:15:00,9.0,6994.9,6942.4,4938.3,4938.3,4519.41
2025-03-11 04:30:00,10.0,6881.7,6807.1,4793.3,4793.3,4516.93
2025-03-11 04:45:00,10.0,7251.4,6714.4,5162.3,5162.3,4540.53
2025-03-11 05:00:00,11.0,7706.2,6320.2,5419.6,5419.6,5100.43
2025-03-11 05:15:00,11.0,7848.4,5891.8,5344.1,5344.1,5375.72
2025-03-11 05:30:00,12.0,7921.5,5546.9,5215.04,5215.04,5505.15
2025-03-11 05:45:00,12.0,7993.2,5501.0,5179.84,5179.84,5805.39
2025-03-11 06:00:00,13.0,8100.0,5608.2,5261.04,5261.04,7005.07
2025-03-11 06:15:00,13.0,8110.4,4308.8,4208.8,4208.8,10000.0
2025-03-11 06:30:00,14.0,5844.5,3053.0,2953.0,2953.0,10000.0
2025-03-11 06:45:00,14.0,7272.8,3203.8,3103.8,3103.8,10000.0
2025-03-11 07:00:00,15.0,6760.0,3331.1,3331.08,3331.08,10000.0
2025-03-11 07:15:00,15.0,6331.4,3007.5,3007.5,3007.5,10000.0
2025-03-11 07:30:00,16.0,6360.8,3915.8,3770.2,3770.2,5500.53
2025-03-11 07:45:00,16.0,6426.8,5227.6,4597.9,4597.9,4864.36
2025-03-11 08:00:00,17.0,6142.7,4976.4,4358.0,4358.0,5200.55
2025-03-11 08:15:00,17.0,6311.7,4998.5,4487.3,4487.3,5375.58
2025-03-11 08:30:00,18.0,7133.5,5098.7,4815.04,4815.04,5999.16
2025-03-11 08:45:00,18.0,7996.3,5914.7,5631.17,5631.17,5999.16
2025-03-11 09:00:00,19.0,8003.0,5510.4,5359.2,5359.2,8000.73
2025-03-11 09:15:00,19.0,8672.9,5918.7,5767.5,5767.5,8000.76
2025-03-11 09:30:00,20.0,7916.6,7270.3,6281.9,6281.9,5500.19
2025-03-11 09:45:00,20.0,7581.1,8075.5,6005.4,6005.4,5243.23
2025-03-11 10:00:00,21.0,8338.3,8995.9,6313.1,6313.1,4516.22
2025-03-11 10:15:00,21.0,8205.2,9376.6,6152.3,6152.3,4499.18
2025-03-11 10:30:00,22.0,8168.5,9345.3,6112.4,6112.4,4219.74
2025-03-11 10:45:00,22.0,7888.0,9343.7,5752.3,5752.3,4219.36
2025-03-11 11:00:00,23.0,7253.8,9792.0,5528.4,5528.4,3696.92
2025-03-11 11:15:00,23.0,7105.9,10352.2,5420.8,5420.8,3553.41
2025-03-11 11:30:00,24.0,7038.0,10391.0,5253.9,5253.9,3469.01
2025-03-11 11:45:00,24.0,6927.0,11028.2,5119.7,5119.7,3415.03
2025-03-11 12:00:00,25.0,7760.7,11910.8,6358.4,6358.4,3441.46
2025-03-11 12:15:00,25.0,7797.4,11751.6,6384.0,6384.0,3469.8
2025-03-11 12:30:00,26.0,7248.3,12223.0,6013.3,6013.3,3396.79
2025-03-11 12:45:00,26.0,7328.8,12582.9,6123.6,6123.6,3415.65
2025-03-11 13:00:00,27.0,6759.6,14322.5,5983.9,5983.9,2899.32
2025-03-11 13:15:00,27.0,6555.0,15125.3,6311.74,6311.74,2349.45
2025-03-11 13:30:00,28.0,7330.6,14656.3,6492.3,6492.3,2995.87
2025-03-11 13:45:00,28.0,7801.8,14554.5,6764.7,6764.7,3209.97
2025-03-11 14:00:00,29.0,7683.8,13201.0,6539.3,6539.3,3415.6
2025-03-11 14:15:00,29.0,8249.2,13256.1,6987.8,6987.8,3441.76
2025-03-11 14:30:00,30.0,8309.1,13170.9,6975.0,6975.0,3469.87
2025-03-11 14:45:00,30.0,8159.6,12562.6,6615.9,6615.9,3573.06
2025-03-11 15:00:00,31.0,7964.7,11128.3,6297.5,6297.5,3696.72
2025-03-11 15:15:00,31.0,7602.9,10745.3,5865.7,5865.7,3615.02
2025-03-11 15:30:00,32.0,7620.9,9392.1,5800.3,5800.3,3849.87
2025-03-11 15:45:00,32.0,7724.7,8445.2,5789.0,5789.0,4340.59
2025-03-11 16:00:00,33.0,7158.9,7901.9,5311.3,5311.3,4340.35
