Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-25 06:15:00,13.0,5989.0,4002.4,3583.85,3583.85,5805.17
2025-03-25 06:30:00,14.0,5955.7,3512.7,3259.18,3259.18,6499.56
2025-03-25 06:45:00,14.0,6060.8,3195.6,2989.36,2989.36,6501.53
2025-03-25 07:00:00,15.0,5035.9,4014.8,3407.8,3407.8,5499.31
2025-03-25 07:15:00,15.0,5051.1,4440.0,3493.3,3493.3,5375.33
2025-03-25 07:30:00,16.0,4298.0,5664.5,3369.8,3369.8,4339.18
2025-03-25 07:45:00,16.0,4060.3,7332.9,3766.0,3766.0,3039.26
2025-03-25 08:00:00,17.0,3422.5,7247.0,3063.9,3063.9,3039.3
2025-03-25 08:15:00,17.0,3546.7,7124.1,3098.2,3098.2,3401.67
2025-03-25 08:30:00,18.0,3879.1,7579.8,3332.5,3332.5,3399.01
2025-03-25 08:45:00,18.0,4276.0,8494.6,3738.4,3738.4,3399.07
2025-03-25 09:00:00,19.0,4436.0,8079.9,3807.01,3807.01,3529.3
2025-03-25 09:15:00,19.0,4636.8,8424.4,4014.94,4014.94,3441.28
2025-03-25 09:30:00,20.0,4988.5,9830.5,4302.34,4302.34,3210.45
2025-03-25 09:45:00,20.0,5073.7,10881.5,4444.5,4444.5,3069.08
2025-03-25 10:00:00,21.0,5535.9,11808.4,4815.1,4815.1,2911.11
2025-03-25 10:15:00,21.0,5755.3,12494.8,5013.5,5013.5,2990.07
2025-03-25 10:30:00,22.0,5978.3,13837.8,5240.8,5240.8,2990.02
2025-03-25 10:45:00,22.0,6021.6,14880.3,5394.2,5394.2,2761.75
2025-03-25 11:00:00,23.0,5885.0,14590.3,5566.08,5566.08,2349.96
2025-03-25 11:15:00,23.0,5920.6,15439.7,5617.69,5617.69,2306.72
2025-03-25 11:30:00,24.0,6800.1,15106.6,6010.94,6010.94,2979.65
2025-03-25 11:45:00,24.0,6413.1,15289.8,5690.1,5690.1,2855.01
2025-03-25 12:00:00,25.0,6659.5,15685.9,5966.65,5966.65,2944.02
2025-03-25 12:15:00,25.0,6675.2,16049.2,5991.16,5991.16,2911.41
2025-03-25 12:30:00,26.0,7005.8,17259.9,6695.38,6695.38,2349.96
2025-03-25 12:45:00,26.0,7373.0,18303.8,7125.92,7125.92,2300.27
2025-03-25 13:00:00,27.0,6722.5,19368.4,6561.89,6561.89,1845.84
2025-03-25 13:15:00,27.0,7145.6,19950.1,6976.07,6976.07,1969.06
2025-03-25 13:30:00,28.0,7345.0,19654.8,7159.61,7159.61,2000.12
2025-03-25 13:45:00,28.0,7413.7,19813.9,7244.16,7244.16,1999.71
2025-03-25 14:00:00,29.0,6676.7,18679.8,6412.14,6412.14,2000.74
2025-03-25 14:15:00,29.0,6666.4,17642.2,6365.16,6365.16,2022.02
2025-03-25 14:30:00,30.0,5936.7,16561.2,5766.45,5766.45,1910.97
2025-03-25 14:45:00,30.0,5978.7,16219.4,5816.8,5816.8,1829.49
2025-03-25 15:00:00,31.0,6928.4,14772.6,6180.66,6180.66,2673.53
2025-03-25 15:15:00,31.0,7412.1,13667.9,6142.53,6142.53,2900.82
2025-03-25 15:30:00,32.0,6884.8,13022.3,6018.46,6018.46,2979.16
2025-03-25 15:45:00,32.0,7040.0,13107.2,6119.28,6119.28,2979.73
2025-03-25 16:00:00,33.0,5848.2,10946.1,4648.81,4648.81,3138.75
2025-03-25 16:15:00,33.0,5629.2,9374.6,4244.61,4244.61,3284.36
2025-03-25 16:30:00,34.0,5858.0,8038.4,4469.95,4469.95,3405.02
2025-03-25 16:45:00,34.0,5914.4,7538.5,4216.04,4216.04,3470.82
2025-03-25 17:00:00,35.0,5590.0,6678.7,4082.72,4082.72,3998.29
2025-03-25 17:15:00,35.0,5683.2,5400.4,3882.71,3882.71,4219.68
2025-03-25 17:30:00,36.0,4683.9,4261.9,2894.6,2894.6,4325.94
2025-03-25 17:45:00,36.0,5285.7,4229.9,3196.41,3196.41,4680.37
2025-03-25 18:00:00,37.0,3690.0,6405.8,3613.03,3613.03,2610.09
2025-03-25 18:15:00,37.0,3639.4,5055.6,2964.31,2964.31,3999.28
2025-03-25 18:30:00,38.0,4549.5,3196.5,2580.15,2580.15,5500.25
2025-03-25 18:45:00,38.0,5782.2,2873.0,2722.98,2722.98,10000.0
2025-03-25 19:00:00,39.0,8462.6,4026.7,4026.7,4026.7,10000.0
2025-03-25 19:15:00,39.0,10271.1,4627.6,4627.59,4627.59,10000.0
2025-03-25 19:30:00,40.0,8237.4,4647.5,4647.5,4647.5,10000.0
2025-03-25 19:45:00,40.0,7082.3,5304.9,4896.3,4896.3,9999.03
2025-03-25 20:00:00,41.0,5805.5,4613.4,3657.51,3657.51,5800.9
2025-03-25 20:15:00,41.0,5726.6,4661.9,3531.1,3531.1,5998.4
2025-03-25 20:30:00,42.0,6043.9,3221.0,2715.23,2715.23,6500.37
2025-03-25 20:45:00,42.0,6186.5,3349.9,2714.13,2714.13,6500.45
2025-03-25 21:00:00,43.0,5203.0,3447.0,2807.1,2807.1,5500.38
2025-03-25 21:15:00,43.0,4827.9,3658.2,2522.39,2522.39,5335.2
2025-03-25 21:30:00,44.0,5180.8,3128.7,2723.5,2723.5,5500.68
2025-03-25 21:45:00,44.0,4965.2,3209.3,2694.74,2694.74,5276.0
2025-03-25 22:00:00,45.0,5435.2,2450.7,2206.5,2206.5,6100.62
2025-03-25 22:15:00,45.0,5314.4,2562.4,2324.7,2324.7,5500.75
2025-03-25 22:30:00,46.0,4988.7,3051.6,2671.9,2671.9,4800.45
2025-03-25 22:45:00,46.0,4660.7,3235.5,2736.69,2736.69,4300.9
2025-03-25 23:00:00,47.0,5065.8,3583.9,2711.82,2711.82,4000.13
2025-03-25 23:15:00,47.0,4893.9,3787.2,2722.15,2722.15,4000.63
2025-03-25 23:30:00,48.0,4865.6,3747.1,2664.5,2664.5,4160.0
2025-03-25 23:45:00,48.0,4699.9,4060.1,2808.91,2808.91,3619.33
