Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-24 10:30:00,22.0,6069.6,13875.9,5454.9,5454.9,2711.47
2025-03-24 10:45:00,22.0,6497.6,14686.4,5882.6,5882.6,2711.33
2025-03-24 11:00:00,23.0,6355.4,14641.7,5878.8,5878.8,2539.04
2025-03-24 11:15:00,23.0,6358.5,15668.9,6131.93,6131.93,2051.81
2025-03-24 11:30:00,24.0,6966.3,16090.8,6418.3,6418.3,2539.99
2025-03-24 11:45:00,24.0,7393.4,17078.1,6859.18,6859.18,2501.55
2025-03-24 12:00:00,25.0,7299.0,17149.2,6945.01,6945.01,2376.27
2025-03-24 12:15:00,25.0,7216.6,17277.9,6908.9,6908.9,2376.02
2025-03-24 12:30:00,26.0,7580.9,18059.1,7351.6,7351.6,2129.41
2025-03-24 12:45:00,26.0,7367.2,18444.4,7140.0,7140.0,2022.73
2025-03-24 13:00:00,27.0,7353.6,18998.6,7184.5,7184.5,1984.18
2025-03-24 13:15:00,27.0,7425.0,18807.2,7229.5,7229.5,2000.48
2025-03-24 13:30:00,28.0,7679.1,18841.1,7346.7,7346.7,2064.34
2025-03-24 13:45:00,28.0,7674.0,18597.5,7263.71,7263.71,2376.29
2025-03-24 14:00:00,29.0,7304.2,17464.9,6690.6,6690.6,2539.36
2025-03-24 14:15:00,29.0,7414.6,17201.3,7006.56,7006.56,2375.15
2025-03-24 14:30:00,30.0,6675.0,17267.4,6504.9,6504.9,1991.91
2025-03-24 14:45:00,30.0,6849.4,17045.2,6679.0,6679.0,1999.07
2025-03-24 15:00:00,31.0,7340.4,16443.9,7046.5,7046.5,2259.68
2025-03-24 15:15:00,31.0,7486.1,15247.0,6488.8,6488.8,2849.28
2025-03-24 15:30:00,32.0,7540.8,14755.2,6783.3,6783.3,2849.94
2025-03-24 15:45:00,32.0,7173.7,13596.9,6339.2,6339.2,2944.31
2025-03-24 16:00:00,33.0,7287.5,11806.7,6224.8,6224.8,3111.53
2025-03-24 16:15:00,33.0,7643.5,10563.3,6143.71,6143.71,3553.6
2025-03-24 16:30:00,34.0,6701.3,9182.1,5354.0,5354.0,3529.78
2025-03-24 16:45:00,34.0,6347.8,8031.1,4907.2,4907.2,3729.21
2025-03-24 17:00:00,35.0,7049.2,9132.3,6004.42,6004.42,3615.09
2025-03-24 17:15:00,35.0,7269.7,8367.1,6124.33,6124.33,4000.39
2025-03-24 17:30:00,36.0,5881.1,7748.0,4726.9,4726.9,3693.01
2025-03-24 17:45:00,36.0,5942.7,7153.5,4681.7,4681.7,3700.64
2025-03-24 18:00:00,37.0,4419.8,7795.1,4267.44,4267.44,3195.24
2025-03-24 18:15:00,37.0,5097.9,7506.2,4878.6,4878.6,3696.43
2025-03-24 18:30:00,38.0,5100.5,5271.1,3789.15,3789.15,4577.03
2025-03-24 18:45:00,38.0,5936.7,3812.5,3400.4,3400.4,5650.13
2025-03-24 19:00:00,39.0,6493.3,3074.9,3074.9,3074.9,10000.0
2025-03-24 19:15:00,39.0,7867.6,3268.8,3268.79,3268.79,10000.0
2025-03-24 19:30:00,40.0,7160.9,4075.8,4075.8,4075.8,10000.0
2025-03-24 19:45:00,40.0,6420.2,4391.2,4021.1,4021.1,7999.97
2025-03-24 20:00:00,41.0,5122.6,4340.4,3985.6,3985.6,4650.61
2025-03-24 20:15:00,41.0,4660.8,4979.8,3779.3,3779.3,4499.05
2025-03-24 20:30:00,42.0,5012.4,5663.9,4269.5,4269.5,4075.51
2025-03-24 20:45:00,42.0,5001.4,5757.2,4251.9,4251.9,4090.61
2025-03-24 21:00:00,43.0,5794.0,4866.8,4230.31,4230.31,5000.72
2025-03-24 21:15:00,43.0,5400.3,4453.8,3812.0,3812.0,5129.17
2025-03-24 21:30:00,44.0,5663.0,4267.4,3756.1,3756.1,5400.08
2025-03-24 21:45:00,44.0,5780.6,4479.9,3948.79,3948.79,5335.39
2025-03-24 22:00:00,45.0,5757.2,4049.9,3507.71,3507.71,5400.83
2025-03-24 22:15:00,45.0,5873.6,3707.6,3276.3,3276.3,5800.12
2025-03-24 22:30:00,46.0,5623.6,4519.0,3718.19,3718.19,4750.08
2025-03-24 22:45:00,46.0,5290.0,4606.5,3512.65,3512.65,4516.23
2025-03-24 23:00:00,47.0,5574.7,4912.3,3656.26,3656.26,3700.41
2025-03-24 23:15:00,47.0,5531.2,5298.5,3799.71,3799.71,3582.72
2025-03-24 23:30:00,48.0,4867.2,5158.8,3531.08,3531.08,3410.71
2025-03-24 23:45:00,48.0,5017.9,5341.9,3708.7,3708.7,3324.8
